-3.83736	-18.1897	
-3.83706	-18.1661	
-3.83675	-18.1277	
-3.83645	-18.0943	
-3.83614	-18.1693	
-3.83584	-18.2971	
-3.83553	-18.4477	
-3.83522	-18.5609	
-3.83492	-18.5965	
-3.83461	-18.4777	
-3.83431	-18.3317	
-3.834	-18.3413	
-3.8337	-18.2883	
-3.83339	-18.14	
-3.83309	-18.0626	
-3.83278	-17.9612	
-3.83247	-18.0566	
-3.83217	-18.13	
-3.83186	-18.0022	
-3.83156	-17.8999	
-3.83125	-17.9075	
-3.83095	-18.0955	
-3.83064	-18.1992	
-3.83033	-18.2311	
-3.83003	-18.1908	
-3.82972	-18.1125	
-3.82942	-18.1048	
-3.82911	-18.1222	
-3.82881	-18.1849	
-3.8285	-18.1853	
-3.8282	-18.2461	
-3.82789	-18.3331	
-3.82758	-18.3679	
-3.82728	-18.3271	
-3.82697	-18.277	
-3.82667	-18.3233	
-3.82636	-18.2778	
-3.82606	-18.1997	
-3.82575	-18.1835	
-3.82545	-18.0386	
-3.82514	-17.9699	
-3.82483	-18.1107	
-3.82453	-18.3953	
-3.82422	-18.4938	
-3.82392	-18.3297	
-3.82361	-18.1262	
-3.82331	-18.0488	
-3.823	-17.955	
-3.8227	-17.9299	
-3.82239	-17.8839	
-3.82208	-17.7819	
-3.82178	-17.7264	
-3.82147	-17.7541	
-3.82117	-17.7868	
-3.82086	-17.8788	
-3.82056	-18.0437	
-3.82025	-18.1398	
-3.81995	-18.1001	
-3.81964	-17.9456	
-3.81933	-17.8276	
-3.81903	-17.9087	
-3.81872	-17.912	
-3.81842	-17.848	
-3.81811	-17.959	
-3.81781	-18.1312	
-3.8175	-18.1046	
-3.8172	-17.9312	
-3.81689	-17.8022	
-3.81658	-17.7499	
-3.81628	-17.6249	
-3.81597	-17.6443	
-3.81567	-17.7247	
-3.81536	-17.7998	
-3.81506	-17.9249	
-3.81475	-18.0768	
-3.81445	-18.204	
-3.81414	-18.207	
-3.81383	-18.1406	
-3.81353	-18.1229	
-3.81322	-18.1624	
-3.81292	-18.1639	
-3.81261	-18.1522	
-3.81231	-18.0657	
-3.812	-17.8218	
-3.8117	-17.7078	
-3.81139	-17.7337	
-3.81108	-17.6929	
-3.81078	-17.6667	
-3.81047	-17.8182	
-3.81017	-17.8484	
-3.80986	-17.7208	
-3.80956	-17.6095	
-3.80925	-17.5291	
-3.80895	-17.4982	
-3.80864	-17.5266	
-3.80833	-17.5934	
-3.80803	-17.579	
-3.80772	-17.529	
-3.80742	-17.6059	
-3.80711	-17.6702	
-3.80681	-17.7366	
-3.8065	-17.8085	
-3.80619	-17.9611	
-3.80589	-18.0713	
-3.80558	-18.0288	
-3.80528	-17.983	
-3.80497	-17.9489	
-3.80467	-17.9511	
-3.80436	-17.8747	
-3.80406	-17.7195	
-3.80375	-17.6486	
-3.80344	-17.5314	
-3.80314	-17.4818	
-3.80283	-17.5467	
-3.80253	-17.6386	
-3.80222	-17.7343	
-3.80192	-17.8001	
-3.80161	-17.8612	
-3.80131	-17.7586	
-3.801	-17.4664	
-3.80069	-17.3483	
-3.80039	-17.3273	
-3.80008	-17.3292	
-3.79978	-17.3746	
-3.79947	-17.3724	
-3.79917	-17.3626	
-3.79886	-17.2836	
-3.79856	-17.2057	
-3.79825	-17.1712	
-3.79794	-17.1629	
-3.79764	-17.1548	
-3.79733	-17.1624	
-3.79703	-17.1783	
-3.79672	-17.2504	
-3.79642	-17.4076	
-3.79611	-17.4201	
-3.79581	-17.3173	
-3.7955	-17.2913	
-3.79519	-17.3981	
-3.79489	-17.4486	
-3.79458	-17.28	
-3.79428	-17.153	
-3.79397	-17.2092	
-3.79367	-17.4107	
-3.79336	-17.5238	
-3.79306	-17.4757	
-3.79275	-17.25	
-3.79244	-17.0536	
-3.79214	-17.0417	
-3.79183	-17.0928	
-3.79153	-16.9878	
-3.79122	-16.8769	
-3.79092	-16.8728	
-3.79061	-16.9846	
-3.79031	-17.2829	
-3.79	-17.3755	
-3.78969	-17.2552	
-3.78939	-17.1738	
-3.78908	-17.2019	
-3.78878	-17.1942	
-3.78847	-17.161	
-3.78817	-17.1825	
-3.78786	-17.1916	
-3.78756	-17.1987	
-3.78725	-17.2808	
-3.78694	-17.3495	
-3.78664	-17.3425	
-3.78633	-17.2046	
-3.78603	-17.1233	
-3.78572	-17.0273	
-3.78542	-16.9502	
-3.78511	-16.9067	
-3.7848	-16.806	
-3.7845	-16.7009	
-3.78419	-16.7456	
-3.78389	-16.9544	
-3.78358	-17.1032	
-3.78328	-17.0267	
-3.78297	-17.0676	
-3.78267	-17.2527	
-3.78236	-17.1272	
-3.78205	-16.9477	
-3.78175	-16.918	
-3.78144	-16.9884	
-3.78114	-16.9951	
-3.78083	-16.8975	
-3.78053	-16.952	
-3.78022	-17.0521	
-3.77992	-17.012	
-3.77961	-16.8159	
-3.7793	-16.7181	
-3.779	-16.7251	
-3.77869	-16.7905	
-3.77839	-17.0367	
-3.77808	-17.2529	
-3.77778	-17.2645	
-3.77747	-17.1292	
-3.77717	-16.8649	
-3.77686	-16.7259	
-3.77655	-16.7328	
-3.77625	-16.6223	
-3.77594	-16.6234	
-3.77564	-16.6703	
-3.77533	-16.5934	
-3.77503	-16.6052	
-3.77472	-16.6731	
-3.77442	-16.6539	
-3.77411	-16.6218	
-3.7738	-16.6504	
-3.7735	-16.6035	
-3.77319	-16.5775	
-3.77289	-16.5418	
-3.77258	-16.4749	
-3.77228	-16.4361	
-3.77197	-16.4346	
-3.77167	-16.4046	
-3.77136	-16.4905	
-3.77105	-16.4228	
-3.77075	-16.2545	
-3.77044	-16.2656	
-3.77014	-16.2608	
-3.76983	-16.245	
-3.76953	-16.2184	
-3.76922	-16.0325	
