-3.8904	-14.9586	
-3.8901	-14.9933	
-3.88979	-14.8449	
-3.88949	-15.0179	
-3.88918	-15.3328	
-3.88887	-15.4059	
-3.88857	-15.3752	
-3.88826	-15.3487	
-3.88796	-15.2445	
-3.88765	-15.2733	
-3.88735	-15.3935	
-3.88704	-15.4037	
-3.88673	-15.3027	
-3.88643	-15.1408	
-3.88612	-14.7869	
-3.88582	-14.4599	
-3.88551	-14.2556	
-3.88521	-14.2996	
-3.8849	-14.4477	
-3.8846	-14.5156	
-3.88429	-14.5881	
-3.88398	-14.6364	
-3.88368	-14.8145	
-3.88337	-15.0868	
-3.88307	-15.3959	
-3.88276	-15.5485	
-3.88246	-15.4125	
-3.88215	-15.2531	
-3.88185	-15.137	
-3.88154	-15.0862	
-3.88123	-15.0014	
-3.88093	-14.9706	
-3.88062	-15.1866	
-3.88032	-15.2426	
-3.88001	-15.2108	
-3.87971	-14.967	
-3.8794	-14.947	
-3.8791	-15.1552	
-3.87879	-15.1549	
-3.87848	-15.083	
-3.87818	-15.0337	
-3.87787	-15.0068	
-3.87757	-15.0379	
-3.87726	-14.9277	
-3.87696	-14.8497	
-3.87665	-14.8734	
-3.87635	-14.696	
-3.87604	-14.5806	
-3.87573	-14.7492	
-3.87543	-14.8417	
-3.87512	-15.0857	
-3.87482	-15.0776	
-3.87451	-15.0204	
-3.87421	-15.0862	
-3.8739	-15.1872	
-3.8736	-15.2595	
-3.87329	-15.4787	
-3.87298	-15.5532	
-3.87268	-15.5304	
-3.87237	-15.5708	
-3.87207	-15.5448	
-3.87176	-15.2454	
-3.87146	-15.0088	
-3.87115	-15.2322	
-3.87085	-15.3883	
-3.87054	-15.2274	
-3.87023	-15.1202	
-3.86993	-14.9956	
-3.86962	-14.8697	
-3.86932	-14.9256	
-3.86901	-15.2232	
-3.86871	-15.3437	
-3.8684	-15.2641	
-3.8681	-15.3719	
-3.86779	-15.5019	
-3.86748	-15.5404	
-3.86718	-15.7472	
-3.86687	-15.7482	
-3.86657	-15.6703	
-3.86626	-15.4413	
-3.86596	-15.3665	
-3.86565	-15.4073	
-3.86535	-15.5556	
-3.86504	-15.4682	
-3.86473	-15.3899	
-3.86443	-15.395	
-3.86412	-15.3499	
-3.86382	-15.555	
-3.86351	-15.8912	
-3.86321	-15.9347	
-3.8629	-15.7476	
-3.86259	-15.6475	
-3.86229	-15.662	
-3.86198	-15.6538	
-3.86168	-15.7503	
-3.86137	-15.5515	
-3.86107	-15.4005	
-3.86076	-15.5739	
-3.86046	-15.5428	
-3.86015	-15.4087	
-3.85984	-15.2567	
-3.85954	-14.9073	
-3.85923	-14.6263	
-3.85893	-14.6877	
-3.85862	-15.019	
-3.85832	-15.3217	
-3.85801	-15.2906	
-3.85771	-15.3578	
-3.8574	-15.5521	
-3.85709	-15.7297	
-3.85679	-15.7746	
-3.85648	-15.3529	
-3.85618	-15.0111	
-3.85587	-15.2366	
-3.85557	-15.587	
-3.85526	-15.5979	
-3.85496	-15.3987	
-3.85465	-15.2413	
-3.85434	-15.4104	
-3.85404	-15.576	
-3.85373	-15.7824	
-3.85343	-15.783	
-3.85312	-15.8142	
-3.85282	-15.8425	
-3.85251	-15.5899	
-3.85221	-15.437	
-3.8519	-15.3966	
-3.85159	-15.4011	
-3.85129	-15.6278	
-3.85098	-15.438	
-3.85068	-14.8537	
-3.85037	-14.6825	
-3.85007	-14.8408	
-3.84976	-14.8124	
-3.84946	-14.953	
-3.84915	-15.1416	
-3.84884	-15.1332	
-3.84854	-15.1308	
-3.84823	-15.2491	
-3.84793	-15.2322	
-3.84762	-15.2394	
-3.84732	-15.2759	
-3.84701	-15.2086	
-3.84671	-15.1789	
-3.8464	-15.3383	
-3.84609	-15.4257	
-3.84579	-15.3042	
-3.84548	-15.2792	
-3.84518	-15.3739	
-3.84487	-15.2504	
-3.84457	-15.268	
-3.84426	-15.2776	
-3.84396	-15.5096	
-3.84365	-15.6779	
-3.84334	-15.7653	
-3.84304	-15.966	
-3.84273	-15.7989	
-3.84243	-15.547	
-3.84212	-15.325	
-3.84182	-15.2262	
-3.84151	-15.1509	
-3.84121	-15.1027	
-3.8409	-15.3232	
-3.84059	-15.3902	
-3.84029	-15.2602	
-3.83998	-14.9567	
-3.83968	-14.8846	
-3.83937	-15.1694	
-3.83907	-15.3966	
-3.83876	-15.6795	
-3.83845	-15.8563	
-3.83815	-15.7197	
-3.83784	-15.7476	
