-3.87877	-3.63996	
-3.87847	-3.62263	
-3.87816	-3.53993	
-3.87786	-3.64621	
-3.87755	-3.92866	
-3.87724	-3.99595	
-3.87694	-4.12265	
-3.87663	-4.31693	
-3.87633	-4.48212	
-3.87602	-4.66095	
-3.87572	-4.48878	
-3.87541	-4.35298	
-3.87511	-4.27771	
-3.8748	-4.29539	
-3.87449	-4.01376	
-3.87419	-3.79346	
-3.87388	-3.82829	
-3.87358	-3.83068	
-3.87327	-3.70321	
-3.87297	-3.55315	
-3.87266	-3.69561	
-3.87236	-3.69321	
-3.87205	-3.31061	
-3.87174	-3.23765	
-3.87144	-3.24644	
-3.87113	-3.22306	
-3.87083	-3.26239	
-3.87052	-3.57717	
-3.87022	-3.86923	
-3.86991	-4.1546	
-3.86961	-4.16445	
-3.8693	-4.13689	
-3.86899	-4.14327	
-3.86869	-4.01281	
-3.86838	-4.15275	
-3.86808	-4.23797	
-3.86777	-4.27236	
-3.86747	-4.44106	
-3.86716	-4.61849	
-3.86686	-4.62295	
-3.86655	-4.70321	
-3.86624	-4.85127	
-3.86594	-4.77779	
-3.86563	-4.83953	
-3.86533	-4.46047	
-3.86502	-3.93963	
-3.86472	-3.98016	
-3.86441	-4.39818	
-3.8641	-4.57878	
-3.8638	-4.39024	
-3.86349	-4.06599	
-3.86319	-4.09189	
-3.86288	-4.31322	
-3.86258	-4.42938	
-3.86227	-4.50991	
-3.86197	-4.60805	
-3.86166	-4.68023	
-3.86135	-4.72891	
-3.86105	-4.54242	
-3.86074	-4.60203	
-3.86044	-4.7017	
-3.86013	-4.79248	
-3.85983	-4.3917	
-3.85952	-3.61342	
-3.85922	-3.53986	
-3.85891	-3.77802	
-3.8586	-3.58936	
-3.8583	-3.23623	
-3.85799	-3.1074	
-3.85769	-3.5596	
-3.85738	-3.68589	
-3.85708	-3.78439	
-3.85677	-3.70969	
-3.85647	-3.54813	
-3.85616	-4.0214	
-3.85585	-4.41787	
-3.85555	-4.3439	
-3.85524	-4.13733	
-3.85494	-3.93151	
-3.85463	-3.96079	
-3.85433	-4.11631	
-3.85402	-4.07434	
-3.85372	-4.04932	
-3.85341	-3.91626	
-3.8531	-3.70035	
-3.8528	-3.49069	
-3.85249	-3.23418	
-3.85219	-3.13162	
-3.85188	-2.9339	
-3.85158	-3.07012	
-3.85127	-3.5108	
-3.85097	-3.65515	
-3.85066	-3.91865	
-3.85035	-4.16547	
-3.85005	-4.03992	
-3.84974	-3.76632	
-3.84944	-3.78469	
-3.84913	-4.16375	
-3.84883	-4.31163	
-3.84852	-4.48804	
-3.84822	-4.47298	
-3.84791	-4.23835	
-3.8476	-4.21073	
-3.8473	-4.22764	
-3.84699	-4.15871	
-3.84669	-4.36149	
-3.84638	-4.71362	
-3.84608	-4.39675	
-3.84577	-4.07361	
-3.84547	-4.08471	
-3.84516	-4.54976	
-3.84485	-4.72695	
-3.84455	-4.69113	
-3.84424	-4.74393	
-3.84394	-4.64996	
-3.84363	-4.67934	
-3.84333	-4.30458	
-3.84302	-3.98516	
-3.84272	-3.86026	
-3.84241	-3.81731	
-3.8421	-3.85272	
-3.8418	-4.08594	
-3.84149	-4.66681	
-3.84119	-4.80114	
-3.84088	-4.56883	
-3.84058	-4.25511	
-3.84027	-4.11173	
-3.83996	-3.96335	
-3.83966	-3.50591	
-3.83935	-3.03154	
-3.83905	-3.06988	
-3.83874	-3.57257	
-3.83844	-3.70181	
-3.83813	-3.60938	
-3.83783	-3.51707	
-3.83752	-3.53194	
-3.83721	-3.57293	
-3.83691	-3.7072	
-3.8366	-3.96589	
-3.8363	-4.08443	
-3.83599	-4.29575	
-3.83569	-4.14123	
-3.83538	-3.63664	
-3.83508	-3.21751	
-3.83477	-3.25843	
-3.83446	-3.95487	
-3.83416	-4.59108	
-3.83385	-4.66685	
-3.83355	-4.51182	
-3.83324	-4.48199	
-3.83294	-4.46246	
-3.83263	-4.59026	
-3.83233	-4.69064	
-3.83202	-4.45158	
-3.83171	-4.38158	
-3.83141	-4.14293	
-3.8311	-4.16022	
-3.8308	-4.1639	
-3.83049	-4.37471	
-3.83019	-4.59236	
-3.82988	-4.36826	
-3.82958	-3.97306	
-3.82927	-3.72629	
-3.82896	-3.70034	
-3.82866	-3.56875	
-3.82835	-3.37668	
-3.82805	-3.58097	
-3.82774	-3.78749	
-3.82744	-3.42601	
-3.82713	-3.17156	
-3.82683	-3.35745	
-3.82652	-3.63633	
-3.82621	-4.12621	
-3.82591	-4.15993	
-3.8256	-3.96178	
-3.8253	-4.13391	
-3.82499	-4.30205	
-3.82469	-4.49964	
-3.82438	-4.37953	
-3.82408	-4.17863	
-3.82377	-3.89657	
-3.82346	-4.02199	
-3.82316	-4.28317	
-3.82285	-4.26645	
-3.82255	-4.06095	
-3.82224	-3.4955	
-3.82194	-3.18988	
-3.82163	-3.29585	
-3.82133	-3.81629	
-3.82102	-4.1722	
-3.82071	-3.7554	
-3.82041	-3.29167	
-3.8201	-3.24866	
-3.8198	-3.3328	
-3.81949	-3.67164	
-3.81919	-3.85724	
-3.81888	-4.08592	
-3.81857	-4.28708	
-3.81827	-3.99906	
-3.81796	-3.77619	
-3.81766	-3.55049	
-3.81735	-3.77792	
-3.81705	-3.81767	
-3.81674	-3.444	
-3.81644	-3.70149	
-3.81613	-3.83007	
-3.81582	-3.69226	
-3.81552	-3.47258	
-3.81521	-3.16272	
-3.81491	-3.05335	
-3.8146	-3.5539	
-3.8143	-4.19974	
-3.81399	-4.43087	
-3.81369	-4.21221	
-3.81338	-4.2512	
-3.81307	-4.38609	
-3.81277	-4.29193	
-3.81246	-3.94588	
-3.81216	-3.38757	
-3.81185	-3.26118	
-3.81155	-3.57658	
-3.81124	-4.24258	
-3.81094	-4.38427	
-3.81063	-4.28984	
-3.81032	-4.14926	
-3.81002	-4.12672	
-3.80971	-4.75119	
-3.80941	-5.2205	
-3.8091	-5.33703	
-3.8088	-5.19756	
-3.80849	-4.83732	
-3.80819	-4.72362	
-3.80788	-4.91698	
-3.80757	-4.80661	
-3.80727	-4.59496	
-3.80696	-4.12036	
-3.80666	-3.64809	
-3.80635	-3.46964	
-3.80605	-3.32643	
-3.80574	-3.59082	
-3.80544	-3.6811	
-3.80513	-4.01325	
-3.80482	-4.09241	
-3.80452	-3.9293	
-3.80421	-3.78374	
-3.80391	-3.6573	
-3.8036	-3.94804	
-3.8033	-4.24683	
-3.80299	-3.79016	
-3.80269	-3.62929	
-3.80238	-3.76515	
-3.80207	-3.68472	
-3.80177	-3.74096	
-3.80146	-3.68948	
-3.80116	-3.44609	
-3.80085	-3.38023	
-3.80055	-3.58275	
-3.80024	-3.68409	
-3.79994	-3.62473	
-3.79963	-3.25519	
-3.79932	-3.04059	
-3.79902	-3.10779	
-3.79871	-3.26785	
-3.79841	-3.43615	
-3.7981	-3.35118	
-3.7978	-3.40547	
-3.79749	-3.2547	
-3.79719	-3.20274	
-3.79688	-3.48021	
-3.79657	-3.85022	
-3.79627	-4.08457	
-3.79596	-4.07563	
-3.79566	-3.9278	
-3.79535	-4.25041	
-3.79505	-4.2063	
-3.79474	-3.90827	
-3.79443	-3.97798	
-3.79413	-4.0592	
-3.79382	-3.75843	
-3.79352	-3.47328	
-3.79321	-3.52828	
-3.79291	-3.4599	
-3.7926	-3.42638	
-3.7923	-2.99355	
-3.79199	-2.47039	
-3.79168	-2.28529	
-3.79138	-2.53486	
-3.79107	-2.95708	
-3.79077	-3.47288	
-3.79046	-3.7955	
-3.79016	-3.77556	
-3.78985	-3.73808	
-3.78955	-3.54716	
-3.78924	-3.22618	
-3.78893	-2.82139	
-3.78863	-2.54322	
-3.78832	-2.53568	
-3.78802	-2.75873	
-3.78771	-3.04834	
-3.78741	-3.32213	
-3.7871	-3.67229	
-3.7868	-4.03831	
-3.78649	-4.28402	
-3.78618	-4.52744	
-3.78588	-4.08658	
-3.78557	-3.66583	
-3.78527	-3.58165	
-3.78496	-3.51459	
-3.78466	-3.44231	
-3.78435	-3.40627	
-3.78405	-3.51423	
-3.78374	-3.68073	
-3.78343	-3.80932	
-3.78313	-4.17641	
-3.78282	-4.5251	
-3.78252	-4.48456	
-3.78221	-4.34242	
-3.78191	-3.99828	
-3.7816	-3.60741	
-3.7813	-3.65012	
-3.78099	-3.96849	
-3.78068	-3.92184	
-3.78038	-3.67589	
-3.78007	-3.78828	
-3.77977	-3.85648	
-3.77946	-3.61046	
-3.77916	-3.61484	
-3.77885	-3.37845	
-3.77855	-3.10312	
-3.77824	-3.19512	
-3.77793	-3.12742	
-3.77763	-2.89572	
-3.77732	-2.84315	
-3.77702	-2.62331	
-3.77671	-2.6986	
-3.77641	-3.09276	
-3.7761	-3.34322	
-3.7758	-3.28	
-3.77549	-3.24845	
-3.77518	-3.44292	
-3.77488	-3.82684	
-3.77457	-3.73202	
-3.77427	-3.51659	
-3.77396	-3.70594	
-3.77366	-3.90251	
-3.77335	-3.65164	
-3.77305	-4.18087	
-3.77274	-4.49408	
-3.77243	-3.99869	
-3.77213	-3.66089	
-3.77182	-3.05911	
-3.77152	-2.58378	
-3.77121	-3.0498	
-3.77091	-3.50447	
-3.7706	-3.79587	
-3.77029	-3.71559	
-3.76999	-3.99576	
-3.76968	-3.97218	
-3.76938	-3.62165	
-3.76907	-3.24955	
-3.76877	-3.15826	
-3.76846	-3.48717	
-3.76816	-3.52136	
-3.76785	-3.58795	
-3.76754	-3.64132	
-3.76724	-3.43885	
-3.76693	-3.4553	
-3.76663	-3.69124	
-3.76632	-3.79463	
-3.76602	-3.66228	
-3.76571	-3.56897	
-3.76541	-3.46847	
-3.7651	-3.28688	
-3.76479	-2.89261	
-3.76449	-2.8169	
-3.76418	-2.62095	
-3.76388	-2.32787	
-3.76357	-2.39897	
-3.76327	-2.28755	
-3.76296	-2.18135	
-3.76266	-2.58892	
-3.76235	-2.95129	
-3.76204	-2.88106	
-3.76174	-2.26991	
-3.76143	-1.81015	
-3.76113	-2.03993	
-3.76082	-2.2058	
-3.76052	-2.39201	
-3.76021	-2.57532	
-3.75991	-3.0518	
-3.7596	-3.57217	
-3.75929	-3.35075	
-3.75899	-2.88293	
-3.75868	-2.63915	
-3.75838	-2.55133	
-3.75807	-2.55983	
-3.75777	-2.54693	
-3.75746	-2.41451	
-3.75716	-2.76148	
-3.75685	-2.91857	
-3.75654	-3.09669	
-3.75624	-2.86212	
-3.75593	-2.61148	
-3.75563	-2.19323	
-3.75532	-2.26305	
-3.75502	-2.44158	
-3.75471	-2.72807	
-3.75441	-3.13916	
-3.7541	-3.04778	
-3.75379	-2.87547	
-3.75349	-3.25268	
-3.75318	-3.25168	
-3.75288	-2.7012	
-3.75257	-2.68731	
-3.75227	-2.79851	
-3.75196	-2.86591	
-3.75166	-3.13104	
-3.75135	-3.20803	
-3.75104	-2.97943	
-3.75074	-3.19533	
-3.75043	-3.48699	
-3.75013	-3.46723	
-3.74982	-3.41051	
-3.74952	-3.03043	
-3.74921	-2.77592	
-3.7489	-3.12233	
-3.7486	-3.41226	
-3.74829	-3.13414	
-3.74799	-2.93184	
-3.74768	-3.51014	
-3.74738	-3.66242	
-3.74707	-3.38395	
-3.74677	-2.8893	
-3.74646	-2.64449	
-3.74615	-3.29032	
-3.74585	-3.54382	
-3.74554	-3.71522	
-3.74524	-3.54804	
-3.74493	-3.18229	
-3.74463	-3.32518	
-3.74432	-3.31018	
-3.74402	-3.29927	
-3.74371	-3.79176	
-3.7434	-3.6773	
-3.7431	-3.19583	
-3.74279	-2.89404	
-3.74249	-2.74504	
-3.74218	-2.72171	
-3.74188	-2.22503	
-3.74157	-1.94835	
-3.74127	-2.10236	
-3.74096	-2.28841	
-3.74065	-2.33997	
-3.74035	-2.22116	
-3.74004	-2.28414	
-3.73974	-2.59864	
-3.73943	-3.08221	
-3.73913	-3.13385	
-3.73882	-2.61184	
-3.73852	-2.58943	
-3.73821	-3.26608	
-3.7379	-3.3174	
-3.7376	-2.88599	
-3.73729	-3.09534	
-3.73699	-2.93305	
-3.73668	-2.56312	
-3.73638	-2.94534	
-3.73607	-3.43581	
-3.73577	-3.43559	
-3.73546	-3.33153	
-3.73515	-3.2476	
-3.73485	-3.0155	
-3.73454	-2.49818	
-3.73424	-1.92659	
-3.73393	-1.11194	
-3.73363	-0.845971	
-3.73332	-1.14174	
-3.73302	-1.44432	
-3.73271	-2.06342	
-3.7324	-2.7075	
-3.7321	-2.9474	
-3.73179	-2.74116	
-3.73149	-2.53111	
-3.73118	-2.2431	
-3.73088	-1.72646	
-3.73057	-1.65045	
-3.73027	-1.7961	
-3.72996	-1.97927	
-3.72965	-1.79659	
-3.72935	-1.46015	
-3.72904	-1.51764	
-3.72874	-2.21524	
-3.72843	-2.82495	
-3.72813	-3.24996	
-3.72782	-3.64448	
-3.72752	-3.69519	
-3.72721	-3.43543	
-3.7269	-3.42838	
-3.7266	-3.20962	
-3.72629	-2.85407	
-3.72599	-2.97176	
-3.72568	-3.01874	
-3.72538	-3.14582	
-3.72507	-3.24075	
-3.72476	-2.95139	
-3.72446	-2.67394	
-3.72415	-2.7001	
-3.72385	-2.49132	
-3.72354	-2.60188	
-3.72324	-2.6011	
-3.72293	-2.08533	
-3.72263	-2.00487	
-3.72232	-1.66477	
-3.72201	-1.49479	
-3.72171	-1.58008	
-3.7214	-1.2893	
-3.7211	-1.44203	
-3.72079	-1.89331	
-3.72049	-2.08677	
-3.72018	-2.25129	
-3.71988	-2.47371	
-3.71957	-2.63387	
-3.71926	-2.55321	
-3.71896	-2.33239	
-3.71865	-1.93615	
-3.71835	-1.38827	
-3.71804	-1.40471	
-3.71774	-1.77054	
-3.71743	-2.17668	
-3.71713	-2.51884	
-3.71682	-2.62756	
-3.71651	-2.71517	
-3.71621	-2.48321	
-3.7159	-2.60487	
-3.7156	-2.66558	
-3.71529	-2.5199	
-3.71499	-2.57637	
-3.71468	-2.50806	
-3.71438	-2.42576	
-3.71407	-2.14336	
-3.71376	-1.73902	
-3.71346	-1.70695	
-3.71315	-2.29949	
-3.71285	-2.70297	
-3.71254	-3.25506	
-3.71224	-3.37694	
-3.71193	-3.10582	
-3.71163	-2.39717	
-3.71132	-1.58284	
-3.71101	-1.58167	
-3.71071	-1.51138	
-3.7104	-1.22699	
-3.7101	-1.13017	
-3.70979	-1.14104	
-3.70949	-1.73096	
-3.70918	-2.32658	
-3.70888	-1.89598	
-3.70857	-1.2156	
-3.70826	-1.43052	
-3.70796	-1.68618	
-3.70765	-1.55266	
-3.70735	-1.76672	
-3.70704	-2.22997	
-3.70674	-2.55809	
-3.70643	-2.3522	
-3.70613	-2.13038	
-3.70582	-1.50314	
-3.70551	-1.18144	
-3.70521	-1.44685	
-3.7049	-1.58165	
-3.7046	-1.68881	
-3.70429	-1.50439	
-3.70399	-1.56557	
-3.70368	-1.4433	
-3.70338	-1.51979	
-3.70307	-1.78915	
-3.70276	-2.12527	
-3.70246	-2.38324	
-3.70215	-2.18039	
-3.70185	-1.94647	
-3.70154	-1.83383	
-3.70124	-2.09292	
-3.70093	-2.3067	
-3.70062	-2.54751	
-3.70032	-2.43899	
-3.70001	-2.32705	
-3.69971	-2.08133	
-3.6994	-1.74072	
-3.6991	-1.72719	
-3.69879	-2.06219	
-3.69849	-2.14281	
-3.69818	-1.63183	
-3.69787	-1.5308	
-3.69757	-2.05563	
-3.69726	-2.04918	
-3.69696	-1.52971	
-3.69665	-1.0054	
-3.69635	-1.38356	
-3.69604	-1.58208	
-3.69574	-1.21819	
-3.69543	-0.66081	
-3.69512	-0.278505	
-3.69482	-0.358974	
-3.69451	-1.4949	
-3.69421	-2.27336	
-3.6939	-2.30763	
-3.6936	-2.18281	
-3.69329	-1.80285	
-3.69299	-1.51057	
-3.69268	-1.33883	
-3.69237	-1.45455	
-3.69207	-1.58282	
-3.69176	-1.24478	
-3.69146	-1.06745	
-3.69115	-1.03092	
-3.69085	-1.02565	
-3.69054	-0.807795	
-3.69024	-1.40117	
-3.68993	-2.45233	
-3.68962	-2.62636	
-3.68932	-2.07718	
-3.68901	-1.52198	
-3.68871	-1.32049	
-3.6884	-1.68911	
-3.6881	-1.93303	
-3.68779	-2.02781	
-3.68749	-1.69241	
-3.68718	-1.44282	
