muestra1;;
Long.de onda (nm);Abs;
564,9882202;0,7708210945;
564,0158691;0,777205348;
563,0059814;0,7831383348;
561,9958496;0,7848715186;
560,9854736;0,7895593643;
560,012146;0,7947532535;
559,0012817;0,7990845442;
557,9901123;0,8024435639;
557,0161743;0,8061023355;
556,0045776;0,8098508716;
554,9926758;0,8138997555;
554,0180664;0,8168533444;
553,0057373;0,8183380365;
551,993103;0,8219277263;
551,0177612;0,8236997724;
550,0047607;0,8249542713;
548,991394;0,8281713128;
548,0153809;0,8299875855;
547,0015869;0,8314269781;
545,9876099;0,8324726224;
545,0108643;0,8332394958;
543,9963989;0,8339297175;
542,9816284;0,8336670995;
542,0042114;0,8334059715;
540,9890137;0,8332628608;
540,0112305;0,8336533904;
538,9955444;0,8336937428;
538,0172119;0,831284821;
537,0011597;0,8303599954;
535,9847412;0,8295503259;
535,0058594;0,8266598582;
533,9889526;0,8235706687;
533,0095825;0,8219046593;
531,9922485;0,8178982139;
531,0124512;0,8158591986;
529,9946899;0,8122597933;
529,0144043;0,8084336519;
527,9962158;0,8047507405;
527,0155029;0,8004703522;
525,9967651;0,7964558005;
525,015686;0,7900617123;
523,996521;0,7857216597;
523,0149536;0,779163003;
521,9953613;0,7721322775;
521,0133667;0,7660744786;
519,9932861;0,7592223883;
519,0108643;0,7528294325;
517,9904175;0,7451182008;
517,0075073;0,7378997803;
515,9866333;0,7297615409;
515,0032959;0,7221823335;
513,9819336;0,7122560143;
512,99823;0,7043988705;
512,0142212;0,6968277097;
510,9921875;0,6868075132;
510,007843;0,6774721742;
508,9853821;0,6674405932;
508,0005798;0,6584571004;
507,0155334;0,6483252645;
505,9924622;0,6383411288;
505,007019;0,627091229;
503,983429;0,6180132627;
502,9976196;0,6062284112;
502,0116272;0,5969324708;
500,9873657;0,586042285;
500,0009155;0,5759640336;
499,0141907;0,5658196211;
497,9894104;0,5550547242;
497,0023499;0,5443181396;
496,0150146;0,5342617035;
494,989563;0,5234725475;
494,0018005;0,5118204951;
493,013916;0,5014415383;
491,9878235;0,4914784431;
490,9994812;0,4803490639;
490,0109558;0,4693490267;
488,9842224;0,4582084119;
487,9953308;0,4503472149;
487,0062256;0,4410164356;
486,0169373;0,4298446178;
484,9893188;0,419285059;
483,9996033;0,4118896425;
483,0097046;0,4031866789;
481,9814453;0,3945156634;
480,9911804;0,3853075206;
480,0006104;0,3775713444;
479,0099182;0,3693160415;
478,0190125;0,3615224361;
476,9897766;0,3556581438;
475,9984741;0,3497514129;
475,007019;0,3438869417;
474,0152893;0,3379456401;
472,98526;0,3320752084;
471,9931946;0,3257108033;
471,0009155;0,3207394779;
470,0084534;0,3150133789;
469,0158386;0,3103934824;
467,9847412;0,3054592013;
466,9916687;0,3016873896;
465,9984436;0,2973008752;
465,0049744;0,2935350835;
464,0113831;0,2899263799;
463,0175781;0,2872375548;
461,9853821;0,284532696;
460,9911804;0,2825651467;
459,9967957;0,2812049091;
459,0022278;0,2801516056;
458,0074463;0,2771119475;
457,0125427;0,2737762928;
456,0174255;0,2712896466;
454,9838257;0,2694741189;
453,9883423;0,2678766251;
452,9925842;0,266400069;
451,9967651;0,265596807;
451,0007019;0,2654712796;
450,0044556;0,2655637264;
449,0079956;0,2655393183;
448,0114441;0,2654414773;
447,0146484;0,2661177814;
446,0176392;0,2670264244;
444,9820862;0,2679907382;
443,9847717;0,2698194981;
442,9872742;0,2712553144;
441,989502;0,2733546495;
440,9916382;0,275826782;
439,9936218;0,2783215642;
438,9953613;0,2812582254;
437,9969177;0,2842049003;
436,9983215;0,2873488665;
435,9995422;0,2915960848;
435,0005493;0,2956081927;
434,0014343;0,299580276;
433,0021667;0,304446876;
432,0026855;0,3093543053;
431,0029907;0,3154512942;
430,0031433;0,3206344545;
429,0031433;0,3272570372;
428,0029297;0,3330964446;
427,0025635;0,3401984572;
426,0020142;0,3467729688;
425,0013428;0,3542037606;
424,0004272;0,3612243235;
422,9993591;0,3688652515;
421,9981384;0,3771606684;
420,9967346;0,386292994;
419,9951477;0,3946904242;
418,9934082;0,4027025104;
417,9915161;0,4120747745;
416,9893799;0,4206699133;
415,9871521;0,4304822087;
414,9846802;0,4400902092;
413,9821777;0,4492744207;
413,0179749;0,4582064748;
412,0150146;0,4675725996;
411,0119019;0,4786791801;
410,008667;0,4868330657;
409,005188;0,4966536462;
408,0016174;0,5043504238;
406,9978638;0,513853848;
405,9939575;0,5229328871;
404,9898376;0,5303675532;
403,9855652;0,5379828215;
402,9811707;0,5444409847;
402,0152283;0,5506855249;
401,010437;0,5568239093;
400,0055542;0,5613696575;
399,0004883;0,5674843192;
397,9952698;0,5726879239;
396,9898376;0,5754098296;
395,984314;0,5786543489;
395,0172729;0,5809960961;
394,0113831;0,5830652118;
393,0053406;0,5836088061;
391,9991455;0,58471632;
390,9927673;0,5833579302;
389,9862671;0,5830582976;
389,0183411;0,5820821524;
388,0115051;0,5799051523;
387,0045166;0,5775172114;
385,9973755;0,5746161342;
384,9901123;0,5712456703;
383,982605;0,5664616823;
383,0137634;0,5624620318;
382,006012;0,5581268668;
380,9980774;0,5533001423;
379,9899902;0,5488263369;
378,981781;0,5428680182;
378,0121765;0,5364825726;
377,0036316;0,531193018;
375,9949646;0,5269419551;
