muestra1;;
Long.de onda (nm);Abs;
799.9957275;0.3763742149;
798.9888916;0.3785663247;
798.0165405;0.3760384619;
797.0088501;0.3767145872;
796.0009155;0.3761973977;
794.9924927;0.3761328757;
793.9837036;0.3766260445;
793.0093384;0.3789135218;
791.9996948;0.3767107725;
790.9898071;0.3752250075;
790.0142212;0.3760509193;
789.003479;0.3760004938;
787.9923096;0.3791326582;
787.015625;0.3771194518;
786.0036621;0.3780677915;
784.991333;0.3815122843;
784.0135498;0.3782509863;
783.0003662;0.3778623641;
781.9868164;0.3809874952;
781.0078735;0.3795923293;
779.9936523;0.37981987;
779.013855;0.3791843057;
777.9987793;0.3797326386;
776.9833374;0.3828934729;
776.0025024;0.3802643418;
774.9862061;0.380351454;
774.0046997;0.3794822395;
772.9876709;0.3811484277;
772.0053101;0.3841367066;
770.9875488;0.3824860752;
770.0044556;0.3801949024;
768.9859009;0.3822216988;
768.0020752;0.3826068044;
766.9827881;0.3837660849;
765.9981689;0.3824504912;
765.0133667;0.3811682761;
763.9928589;0.3821664155;
763.0072632;0.3823623657;
761.9859619;0.3836313188;
760.9996338;0.3813801706;
760.0128784;0.3806267381;
758.9904785;0.3841819167;
758.0031128;0.3822540939;
757.0151978;0.3838823736;
755.9917603;0.3826396167;
755.0031738;0.3836739659;
754.0142822;0.3811899126;
752.9897461;0.3825798035;
752.000061;0.3818767071;
751.0100098;0.3822079599;
749.984375;0.381914556;
748.9935913;0.3837671876;
748.0026245;0.3821192682;
747.0111694;0.3837449849;
745.9839478;0.3824894428;
744.9918823;0.3812255263;
743.9993286;0.3818053603;
743.0064697;0.3815835714;
742.0133057;0.3818042874;
740.9842529;0.3821684718;
739.9903564;0.3830159009;
738.9960938;0.3807438016;
738.0015869;0.3797558248;
737.0065308;0.3812326491;
736.0112305;0.3804390728;
735.015625;0.3811805844;
733.9840088;0.3806416988;
732.9876709;0.3797426522;
731.9909668;0.3786355257;
730.9938965;0.3785432577;
729.996582;0.3782348335;
728.9987793;0.3776348233;
728.0007324;0.3775899708;
727.0023193;0.3771495223;
726.00354;0.37823838;
725.0043945;0.3774686754;
724.0050049;0.3764466643;
723.005188;0.377276808;
722.0050049;0.3758564591;
721.0045166;0.3781163692;
720.0037231;0.3767212033;
719.0025635;0.3788706064;
718.0010986;0.3783290982;
716.9992676;0.378290087;
715.9970093;0.378682822;
714.9945679;0.3806599975;
713.9916382;0.3807919025;
712.9884644;0.3812935352;
711.9849854;0.3831571043;
711.0169678;0.3836714923;
710.0127563;0.3848805428;
709.0081787;0.3859750628;
708.0033569;0.3882678449;
706.9981689;0.3880049586;
705.9926758;0.3892781436;
704.9867554;0.3917712569;
704.0165405;0.392144382;
703.0100708;0.3933244944;
702.0031738;0.3946098983;
700.9959717;0.3951362669;
699.9884644;0.3971954584;
699.0166016;0.3973583579;
698.0084839;0.3989969492;
696.999939;0.3996877372;
695.9912109;0.4026666582;
695.0180664;0.404854238;
694.008606;0.4051849544;
692.9988403;0.407817632;
691.9886475;0.4082762897;
691.0143433;0.4092043042;
690.00354;0.4110849798;
688.9924927;0.4108911455;
688.0171509;0.4125413299;
687.0054321;0.4132239521;
685.9934082;0.4144248068;
685.0172119;0.4156605601;
684.0044556;0.4150119126;
682.9915161;0.4154172242;
682.0144043;0.4157880843;
681.0006714;0.4158520401;
679.9866943;0.4181977808;
679.008667;0.4192732573;
677.9941406;0.420016259;
677.0154419;0.4185278714;
676.0001831;0.4205563962;
674.9846191;0.4224889278;
674.0050659;0.4222280681;
672.9888916;0.4221210182;
672.008728;0.4228458107;
670.9919434;0.4244480729;
670.0111084;0.4244219959;
668.9937134;0.4248286188;
668.0123901;0.4262212217;
666.9943237;0.4269210398;
666.0123291;0.4260058701;
664.9936523;0.4290949106;
664.0111084;0.425674051;
662.9918213;0.4290891886;
662.008606;0.428799957;
660.9887695;0.431399852;
660.0050049;0.4305268526;
658.9844971;0.4308209121;
658.0001221;0.431488961;
657.0155029;0.4329122305;
655.9940186;0.4344472289;
655.0088501;0.4363249838;
653.9868164;0.4355009198;
653.0009766;0.4352127016;
652.0148926;0.4383004904;
650.9920044;0.4388599098;
650.0053101;0.4392512739;
648.9817505;0.4405143559;
647.9945068;0.4412609339;
647.006958;0.442815125;
645.9825439;0.4430665374;
644.9943848;0.4428924322;
644.0059814;0.4435124397;
643.0172729;0.4458387494;
641.9916992;0.4443027675;
641.0023804;0.448197037;
640.0128784;0.4485950172;
638.9863281;0.4491842687;
637.9962158;0.4494462311;
637.0057983;0.4514659345;
636.0151367;0.4514691234;
634.9874878;0.4517083764;
633.9962158;0.453405261;
633.0046997;0.4520398974;
632.0128784;0.4536285996;
630.9840088;0.4540619552;
629.9916382;0.4558194578;
628.9990234;0.4566739798;
628.0060425;0.4569708109;
627.0128784;0.4579013884;
625.982605;0.4589988589;
624.9887695;0.4599734545;
623.994812;0.4594420791;
623.0004883;0.4611318707;
622.0059204;0.461250931;
621.0109863;0.4631924629;
620.0159302;0.4633423984;
618.9835815;0.4641057253;
617.987854;0.4636780322;
616.9919434;0.4643709958;
615.9957275;0.4655919969;
614.9991455;0.4657594562;
614.0024414;0.4687473476;
613.0054321;0.4666655362;
612.0080566;0.4689418972;
611.010498;0.4690835476;
610.0126953;0.4693368375;
609.0145264;0.4687820077;
608.0161743;0.4692861438;
607.0174561;0.4712171555;
605.9815674;0.4709051847;
604.9823608;0.4707381129;
603.9829102;0.4715698063;
602.9832153;0.4712970555;
601.9832153;0.4698057473;
600.9829102;0.4712362587;
599.9824219;0.4710601866;
598.9816284;0.4712340832;
598.0177002;0.471773535;
597.0163574;0.4718771875;
596.0148315;0.4725497961;
595.0130005;0.4697330594;
594.0109253;0.4708014727;
593.0085449;0.4699053764;
592.0059814;0.470464319;
591.0031128;0.4698981941;
589.999939;0.4689414799;
