muestra1;;
Long.de onda (nm);Abs;
799.9957275;0.4310241938;
798.9888916;0.4312151074;
798.0165405;0.4316594303;
797.0088501;0.4342020452;
796.0009155;0.4346618056;
794.9924927;0.4326319993;
793.9837036;0.433665663;
793.0093384;0.4367766976;
791.9996948;0.4328497052;
790.9898071;0.4355564117;
790.0142212;0.4329272509;
789.003479;0.4364124537;
787.9923096;0.4328555167;
787.015625;0.4399712384;
786.0036621;0.4345717728;
784.991333;0.434278965;
784.0135498;0.4342595935;
783.0003662;0.4357866049;
781.9868164;0.4377179444;
781.0078735;0.436129421;
779.9936523;0.4343279004;
779.013855;0.4393531084;
777.9987793;0.4349130094;
776.9833374;0.4354785979;
776.0025024;0.437022984;
774.9862061;0.4380024076;
774.0046997;0.4386677444;
772.9876709;0.4379512668;
772.0053101;0.4360306859;
770.9875488;0.4396596253;
770.0044556;0.4380009472;
768.9859009;0.4385936856;
768.0020752;0.4388633072;
766.9827881;0.4355338216;
765.9981689;0.4385754764;
765.0133667;0.4397334754;
763.9928589;0.4378094375;
763.0072632;0.4379631877;
761.9859619;0.438734889;
760.9996338;0.4397215545;
760.0128784;0.4414432347;
758.9904785;0.438336283;
758.0031128;0.4385515153;
757.0151978;0.4406505227;
755.9917603;0.4379728436;
755.0031738;0.4408082664;
754.0142822;0.441228956;
752.9897461;0.4379530847;
752.000061;0.4415787458;
751.0100098;0.4411818385;
749.984375;0.4387073815;
748.9935913;0.4372981191;
748.0026245;0.4401795566;
747.0111694;0.4383794665;
745.9839478;0.4386360347;
744.9918823;0.4394736588;
743.9993286;0.4370669723;
743.0064697;0.4392986894;
742.0133057;0.4392337501;
740.9842529;0.4387932122;
739.9903564;0.4370769858;
738.9960938;0.4380270839;
738.0015869;0.4398590326;
737.0065308;0.4384006858;
736.0112305;0.4382628202;
735.015625;0.4385075867;
733.9840088;0.4368455112;
732.9876709;0.4364759624;
731.9909668;0.4349122345;
730.9938965;0.4361495972;
729.996582;0.4359973371;
728.9987793;0.4356620312;
728.0007324;0.4350112975;
727.0023193;0.4351191521;
726.00354;0.4332258403;
725.0043945;0.4355503619;
724.0050049;0.4351159334;
723.005188;0.4343649745;
722.0050049;0.4345677495;
721.0045166;0.4356223643;
720.0037231;0.4353172183;
719.0025635;0.4363678992;
718.0010986;0.4367644489;
716.9992676;0.4364854395;
715.9970093;0.4379239082;
714.9945679;0.437438786;
713.9916382;0.4386858344;
712.9884644;0.440196842;
711.9849854;0.4408109188;
711.0169678;0.4396783113;
710.0127563;0.442920208;
709.0081787;0.4441991746;
708.0033569;0.4455432892;
706.9981689;0.4455598891;
705.9926758;0.4471060634;
704.9867554;0.4495289028;
704.0165405;0.450502038;
703.0100708;0.452055335;
702.0031738;0.4535180926;
700.9959717;0.4541161954;
699.9884644;0.4560042918;
699.0166016;0.4572731853;
698.0084839;0.4575080276;
696.999939;0.4588243067;
695.9912109;0.4607308209;
695.0180664;0.462308079;
694.008606;0.4637083709;
692.9988403;0.4650020599;
691.9886475;0.4672215283;
691.0143433;0.4675832391;
690.00354;0.4677719176;
688.9924927;0.4694966972;
688.0171509;0.4707331061;
687.0054321;0.4723783731;
685.9934082;0.4734917283;
685.0172119;0.473135978;
684.0044556;0.4735741913;
682.9915161;0.4739790261;
682.0144043;0.4757563472;
681.0006714;0.4756526649;
679.9866943;0.4755856395;
679.008667;0.4770005047;
677.9941406;0.477563858;
677.0154419;0.4784097075;
676.0001831;0.4810590148;
674.9846191;0.48102355;
674.0050659;0.4815027416;
672.9888916;0.4813158214;
672.008728;0.4809559882;
670.9919434;0.4821449518;
670.0111084;0.4827098846;
668.9937134;0.4829142392;
668.0123901;0.4873654544;
666.9943237;0.4849133492;
666.0123291;0.4860523939;
664.9936523;0.4860192239;
664.0111084;0.4880360961;
662.9918213;0.4884464145;
662.008606;0.4877231419;
660.9887695;0.4898005426;
660.0050049;0.4903021455;
658.9844971;0.4903813303;
658.0001221;0.4904795289;
657.0155029;0.491866827;
655.9940186;0.4934581518;
655.0088501;0.4941345155;
653.9868164;0.4948477745;
653.0009766;0.496124953;
652.0148926;0.4981285632;
650.9920044;0.4991638958;
650.0053101;0.5010392666;
648.9817505;0.5005356669;
647.9945068;0.5002077818;
647.006958;0.5010908842;
645.9825439;0.5035352707;
644.9943848;0.5027201772;
644.0059814;0.5032883883;
643.0172729;0.5053498149;
641.9916992;0.505490303;
641.0023804;0.507521987;
640.0128784;0.5058738589;
638.9863281;0.5061579943;
637.9962158;0.5090582371;
637.0057983;0.5099650621;
636.0151367;0.5100795627;
634.9874878;0.5109892488;
633.9962158;0.5113083124;
633.0046997;0.5136116147;
632.0128784;0.5132012367;
630.9840088;0.5138712525;
629.9916382;0.5135645866;
628.9990234;0.5139183998;
628.0060425;0.515155673;
627.0128784;0.5151064396;
625.982605;0.5177200437;
624.9887695;0.5188044906;
623.994812;0.5179678202;
623.0004883;0.5199132562;
622.0059204;0.5200871825;
621.0109863;0.5188758373;
620.0159302;0.5214551091;
618.9835815;0.5222092867;
617.987854;0.5228410363;
616.9919434;0.524118185;
615.9957275;0.523740232;
614.9991455;0.5245034099;
614.0024414;0.5242506862;
613.0054321;0.5248726606;
612.0080566;0.5259706974;
611.010498;0.5272464752;
610.0126953;0.5265969038;
609.0145264;0.5258845687;
608.0161743;0.5258470774;
607.0174561;0.5278263092;
605.9815674;0.5277850628;
604.9823608;0.5275073647;
603.9829102;0.5288768411;
602.9832153;0.5287082791;
601.9832153;0.5272597075;
600.9829102;0.5276907682;
599.9824219;0.5283473134;
598.9816284;0.5284513235;
598.0177002;0.5276998878;
597.0163574;0.5278818011;
596.0148315;0.5278241634;
595.0130005;0.5273166299;
594.0109253;0.5263076425;
593.0085449;0.5248845816;
592.0059814;0.5254466534;
591.0031128;0.5255693793;
589.999939;0.5246625543;
588.996582;0.5246147513;
587.9929199;0.525264442;
586.9890137;0.5240240097;
585.9848022;0.5234473348;
585.0176392;0.5238823891;
584.0129395;0.5226661563;
583.0080566;0.5224301219;
582.0028076;0.521481514;
580.9974365;0.5237283707;
579.9917603;0.5209790468;
578.9857788;0.5222520828;
578.0168457;0.5206512809;
577.010437;0.5197108984;
576.0037231;0.5197417736;
574.9967651;0.5186299682;
573.989563;0.5181732178;
572.9821167;0.516382575;
572.0117188;0.5164584517;
571.0037842;0.5157704949;
569.9955444;0.5147597194;
568.9871826;0.5140047669;
568.0157471;0.5132888556;
567.006897;0.5116794705;
565.9976807;0.5104533434;
564.9882202;0.5101540089;
564.0158691;0.5096712708;
563.0059814;0.5094616413;
561.9958496;0.5079730153;
560.9854736;0.5070982575;
560.012146;0.5057043433;
559.0012817;0.505444169;
557.9901123;0.5038858056;
557.0161743;0.502876699;
556.0045776;0.501681447;
554.9926758;0.5017035604;
554.0180664;0.5003730655;
553.0057373;0.49914065;
551.993103;0.4987517297;
551.0177612;0.4978976548;
550.0047607;0.4977457821;
548.991394;0.4965232313;
548.0153809;0.4961489141;
547.0015869;0.4950901866;
545.9876099;0.4945770204;
545.0108643;0.4940902293;
543.9963989;0.4931522906;
542.9816284;0.4932398498;
542.0042114;0.4920990765;
540.9890137;0.4915332198;
540.0112305;0.4914884865;
538.9955444;0.4911892116;
538.0172119;0.4912287593;
537.0011597;0.4906031191;
535.9847412;0.4902729988;
535.0058594;0.4910051525;
533.9889526;0.4901406169;
533.0095825;0.4904031456;
531.9922485;0.4903678;
531.0124512;0.4901593029;
529.9946899;0.4903202057;
529.0144043;0.4903674424;
527.9962158;0.4902713597;
527.0155029;0.491003722;
525.9967651;0.4905637503;
525.015686;0.4906436801;
523.996521;0.4904818535;
523.0149536;0.4902023673;
521.9953613;0.4900838435;
521.0133667;0.4908815026;
519.9932861;0.4906985462;
519.0108643;0.4898720086;
517.9904175;0.4908275604;
517.0075073;0.4903227091;
515.9866333;0.490116179;
515.0032959;0.4909209013;
513.9819336;0.4910850227;
512.99823;0.4911396503;
512.0142212;0.4905879498;
510.9921875;0.4911723733;
510.007843;0.4910590053;
508.9853821;0.4909572005;
508.0005798;0.4911853671;
507.0155334;0.4909195006;
505.9924622;0.4909283519;
505.007019;0.4910723865;
503.983429;0.49012959;
502.9976196;0.490795821;
502.0116272;0.4910080731;
500.9873657;0.490760982;
500.0009155;0.4909221828;
499.0141907;0.4911846519;
497.9894104;0.4903568327;
497.0023499;0.4908391833;
496.0150146;0.4912706017;
494.989563;0.4915268719;
494.0018005;0.4926834404;
493.013916;0.4917808473;
491.9878235;0.4916087091;
490.9994812;0.4921279252;
490.0109558;0.4924658835;
488.9842224;0.4924871624;
487.9953308;0.4924330711;
487.0062256;0.4935466945;
486.0169373;0.493732512;
484.9893188;0.4941635728;
483.9996033;0.4948893487;
483.0097046;0.4957495332;
481.9814453;0.4966015816;
480.9911804;0.4969159067;
480.0006104;0.498552829;
479.0099182;0.4999808073;
478.0190125;0.5007343292;
476.9897766;0.5018949509;
475.9984741;0.5032388568;
475.007019;0.5044677258;
474.0152893;0.5057080984;
472.98526;0.5071044564;
471.9931946;0.509327054;
471.0009155;0.5106596947;
470.0084534;0.511951983;
469.0158386;0.5145002604;
467.9847412;0.5159988999;
466.9916687;0.5179165602;
465.9984436;0.5191926956;
465.0049744;0.5204946995;
464.0113831;0.5224857926;
463.0175781;0.5240895748;
461.9853821;0.5254517794;
460.9911804;0.5267778635;
459.9967957;0.527905941;
459.0022278;0.5299156904;
458.0074463;0.5311192274;
457.0125427;0.5322989225;
456.0174255;0.5341684818;
454.9838257;0.5358282924;
453.9883423;0.5365200043;
452.9925842;0.5376526117;
451.9967651;0.5393439531;
451.0007019;0.5414927006;
450.0044556;0.5425282717;
449.0079956;0.5435658693;
448.0114441;0.5454671383;
447.0146484;0.5459385514;
446.0176392;0.5474914908;
444.9820862;0.5488022566;
443.9847717;0.5504018068;
442.9872742;0.5514723659;
441.989502;0.552046597;
440.9916382;0.5536310673;
439.9936218;0.5541665554;
438.9953613;0.5557006001;
437.9969177;0.5564273;
436.9983215;0.5569575429;
435.9995422;0.5581293106;
435.0005493;0.559030354;
434.0014343;0.5597629547;
433.0021667;0.5597836971;
432.0026855;0.5604502559;
431.0029907;0.5610173941;
430.0031433;0.5614264011;
429.0031433;0.5617568493;
428.0029297;0.5616529584;
427.0025635;0.5621752143;
426.0020142;0.5623781681;
425.0013428;0.5625219941;
424.0004272;0.5621612072;
422.9993591;0.5620934367;
421.9981384;0.5618851185;
420.9967346;0.5617445707;
419.9951477;0.5611360073;
418.9934082;0.5607111454;
417.9915161;0.5606150627;
416.9893799;0.5598372221;
415.9871521;0.5590426922;
414.9846802;0.558688879;
413.9821777;0.5566843748;
413.0179749;0.556854248;
412.0150146;0.5553590059;
411.0119019;0.5553537011;
410.008667;0.5525751114;
409.005188;0.5517147779;
408.0016174;0.5521627665;
406.9978638;0.5504669547;
405.9939575;0.5489074588;
404.9898376;0.5476565361;
403.9855652;0.5462217331;
402.9811707;0.5450123549;
402.0152283;0.5427568555;
401.010437;0.5421702266;
400.0055542;0.5405303836;
399.0004883;0.5388939977;
397.9952698;0.5391185284;
396.9898376;0.5379155874;
395.984314;0.5361426473;
395.0172729;0.5344949365;
394.0113831;0.5341930985;
393.0053406;0.5321395993;
391.9991455;0.5311811566;
390.9927673;0.5299328566;
389.9862671;0.5299319625;
389.0183411;0.5281909108;
388.0115051;0.5276840925;
387.0045166;0.526589334;
385.9973755;0.5269505978;
384.9901123;0.5269256234;
383.982605;0.5258735418;
383.0137634;0.5262793303;
382.006012;0.5262867212;
380.9980774;0.5278180838;
379.9899902;0.527423799;
378.981781;0.5282367468;
378.0121765;0.5300421119;
377.0036316;0.5332270265;
375.9949646;0.5352602601;
374.9861145;0.5378995538;
374.0159607;0.54206568;
373.0068054;0.5477900505;
371.9975281;0.5545380116;
370.9880676;0.5618163943;
370.0173035;0.5710510612;
369.0075684;0.5755242109;
367.9976807;0.5847862363;
366.9876404;0.5888444185;
366.0163269;0.5956702232;
365.0059814;0.6006147265;
363.9955139;0.6054494381;
362.9848633;0.6092833281;
362.01297;0.6112715006;
361.0020752;0.6144010425;
359.9909668;0.6171102524;
359.0186768;0.6203126907;
358.0073547;0.6195173264;
356.9958191;0.6233432889;
355.9841614;0.6257010102;
355.0112915;0.6266008019;
353.9993591;0.6286897063;
352.9872742;0.6290631294;
352.0140076;0.6295616031;
351.0016479;0.632833302;
349.9891663;0.6328358054;

