muestra1;;
Long.de onda (nm);Abs;
598.9816284;0.4536013901;
598.0177002;0.4534866214;
597.0163574;0.4524939358;
596.0148315;0.4537954628;
595.0130005;0.4516408145;
594.0109253;0.4507069588;
593.0085449;0.4510361254;
592.0059814;0.4519357383;
591.0031128;0.4505872428;
589.999939;0.4513157904;
588.996582;0.4509375691;
587.9929199;0.4502827823;
586.9890137;0.451153934;
585.9848022;0.4498408139;
585.0176392;0.4499903321;
584.0129395;0.4478234351;
583.0080566;0.4495213628;
582.0028076;0.4485792518;
580.9974365;0.4498386085;
579.9917603;0.4471190572;
578.9857788;0.449575156;
578.0168457;0.4476961493;
577.010437;0.4476324916;
576.0037231;0.4472748637;
574.9967651;0.4454791844;
573.989563;0.4456741512;
572.9821167;0.4450058937;
572.0117188;0.4441244006;
571.0037842;0.4436865151;
569.9955444;0.4420880377;
568.9871826;0.4417131543;
568.0157471;0.4415901005;
567.006897;0.4405955374;
565.9976807;0.4391108155;
564.9882202;0.4380255342;
564.0158691;0.4379756153;
563.0059814;0.4367003441;
561.9958496;0.4357212782;
560.9854736;0.4344123006;
560.012146;0.4344406724;
559.0012817;0.4337890148;
557.9901123;0.4324430227;
557.0161743;0.4320966005;
556.0045776;0.430529952;
554.9926758;0.4296828508;
554.0180664;0.4297694564;
553.0057373;0.4283122718;
551.993103;0.4274767637;
551.0177612;0.4268692434;
550.0047607;0.4259808362;
548.991394;0.424851954;
548.0153809;0.4248661697;
547.0015869;0.4241387248;
545.9876099;0.4232448637;
545.0108643;0.4231449664;
543.9963989;0.4218537211;
542.9816284;0.4213806689;
542.0042114;0.4202840924;
540.9890137;0.4204068184;
540.0112305;0.4200135469;
538.9955444;0.4205020368;
538.0172119;0.4193330705;
537.0011597;0.4190552533;
535.9847412;0.4189334214;
535.0058594;0.4192782044;
533.9889526;0.4185055196;
533.0095825;0.4185533226;
531.9922485;0.4188223779;
531.0124512;0.4191754162;
529.9946899;0.4189967513;
529.0144043;0.418130517;
527.9962158;0.4181739092;
527.0155029;0.418580085;
525.9967651;0.418559283;
525.015686;0.4181031585;
523.996521;0.4183162153;
523.0149536;0.4180288613;
521.9953613;0.4177606702;
521.0133667;0.4176539183;
519.9932861;0.4183338881;
519.0108643;0.4178200364;
517.9904175;0.4176536798;
517.0075073;0.4178292453;
515.9866333;0.4179451466;
515.0032959;0.4180209339;
513.9819336;0.4182417393;
512.99823;0.4179680347;
512.0142212;0.4177417457;
510.9921875;0.4176282585;
510.007843;0.4170683026;
508.9853821;0.4165278673;
508.0005798;0.4173547328;
507.0155334;0.4177324772;
505.9924622;0.4169727862;
505.007019;0.4173314273;
503.983429;0.4171641469;
502.9976196;0.417127341;
502.0116272;0.4163841009;
500.9873657;0.4163080752;
500.0009155;0.4173656106;
499.0141907;0.4168650508;
497.9894104;0.4157988727;
497.0023499;0.416230768;
496.0150146;0.4158639014;
494.989563;0.4154848456;
494.0018005;0.4170761704;
493.013916;0.4173092544;
491.9878235;0.4166320562;
490.9994812;0.4170583487;
490.0109558;0.4171994925;
488.9842224;0.4169710279;
487.9953308;0.4167609215;
487.0062256;0.4174744487;
486.0169373;0.4176284075;
484.9893188;0.4183503091;
483.9996033;0.417910248;
483.0097046;0.4188317358;
481.9814453;0.4205274582;
480.9911804;0.4194769263;
480.0006104;0.4218800366;
479.0099182;0.4237441719;
478.0190125;0.424169153;
476.9897766;0.4248539507;
475.9984741;0.4264913797;
475.007019;0.4275615513;
474.0152893;0.4293771386;
472.98526;0.4300557673;
471.9931946;0.431412518;
471.0009155;0.4329801798;
470.0084534;0.434640348;
469.0158386;0.4371967316;
467.9847412;0.438075006;
466.9916687;0.4396565855;
465.9984436;0.4408159554;
465.0049744;0.4435335398;
464.0113831;0.4449646771;
463.0175781;0.4462039471;
461.9853821;0.4472651184;
460.9911804;0.4496088624;
459.9967957;0.4501376152;
459.0022278;0.4519361258;
458.0074463;0.4536193311;
457.0125427;0.4548805654;
456.0174255;0.4556654692;
454.9838257;0.4576466382;
453.9883423;0.4593415856;
452.9925842;0.460467279;
451.9967651;0.4620049596;
451.0007019;0.4636738598;
450.0044556;0.4647030234;
449.0079956;0.4663950503;
448.0114441;0.4675804079;
447.0146484;0.4690501988;
446.0176392;0.4701889455;
444.9820862;0.4717141688;
443.9847717;0.4733281136;
442.9872742;0.4741100073;
441.989502;0.4751144946;
440.9916382;0.4767964184;
439.9936218;0.4779768288;
438.9953613;0.4790933728;
437.9969177;0.4801412821;
436.9983215;0.4808772802;
435.9995422;0.4823347032;
435.0005493;0.4834286571;
434.0014343;0.4833639264;
433.0021667;0.4837299883;
432.0026855;0.4847634733;
431.0029907;0.486086458;
430.0031433;0.4861448705;
429.0031433;0.4872740209;
428.0029297;0.4871231616;
427.0025635;0.4872529507;
426.0020142;0.4895113707;
425.0013428;0.4882042706;
424.0004272;0.4882694483;
422.9993591;0.4885642231;
421.9981384;0.4886301458;
420.9967346;0.4884008467;
419.9951477;0.4881478846;
418.9934082;0.4880942702;
417.9915161;0.4882043898;
416.9893799;0.4877341986;
415.9871521;0.4872308373;
414.9846802;0.4865384996;
413.9821777;0.4848284423;
413.0179749;0.484669745;
412.0150146;0.4842861593;
411.0119019;0.4836612046;
410.008667;0.4820480943;
409.005188;0.4817231596;
408.0016174;0.4805408716;
406.9978638;0.4801454842;
405.9939575;0.4792224169;
404.9898376;0.4775913954;
403.9855652;0.4767417312;
402.9811707;0.4758886099;
402.0152283;0.4739842415;
401.010437;0.4725940526;
400.0055542;0.470864594;
399.0004883;0.4704698324;
397.9952698;0.4702476263;
396.9898376;0.4689342678;
395.984314;0.4672822654;
395.0172729;0.4656067491;
394.0113831;0.4658940136;
393.0053406;0.464861691;
391.9991455;0.4636077583;
390.9927673;0.4626736939;
389.9862671;0.4609821141;
389.0183411;0.4615583718;
388.0115051;0.4613040686;
387.0045166;0.4593925178;
385.9973755;0.4593182802;
384.9901123;0.4585157037;
383.982605;0.4586303532;
383.0137634;0.4588593841;
382.006012;0.4599358737;
380.9980774;0.4600473344;
379.9899902;0.4604656994;
378.981781;0.4613445103;
378.0121765;0.462775141;
377.0036316;0.4652125537;
375.9949646;0.4679054022;
374.9861145;0.4712587893;
374.0159607;0.4750375748;
373.0068054;0.4801312089;
371.9975281;0.4883692265;
370.9880676;0.4941285253;
370.0173035;0.5029897094;
369.0075684;0.5083616972;
367.9976807;0.5176458359;
366.9876404;0.5229848623;
366.0163269;0.5285028815;
365.0059814;0.5338881612;
363.9955139;0.5368381143;
362.9848633;0.5411676764;
362.01297;0.5439571142;
361.0020752;0.5462409258;
359.9909668;0.5495234728;
359.0186768;0.5526642799;
358.0073547;0.5540619493;
356.9958191;0.5556862354;
355.9841614;0.5569078326;
355.0112915;0.5597521663;
353.9993591;0.5604114532;
352.9872742;0.5610423684;
352.0140076;0.5629740357;
351.0016479;0.5645569563;
349.9891663;0.5649592876;

