muestra1;;
Long.de onda (nm);Abs;
799.9957275;0.4056088328;
798.9888916;0.4052060246;
798.0165405;0.4060125649;
797.0088501;0.4026827514;
796.0009155;0.4034088254;
794.9924927;0.4033590555;
793.9837036;0.405995816;
793.0093384;0.4054813981;
791.9996948;0.4077109694;
790.9898071;0.4067572951;
790.0142212;0.4077839255;
789.003479;0.4065741003;
787.9923096;0.4070871174;
787.015625;0.4085427821;
786.0036621;0.4072397351;
784.991333;0.4059081376;
784.0135498;0.4045853913;
783.0003662;0.4057146013;
781.9868164;0.4079300463;
781.0078735;0.4093416631;
779.9936523;0.4088189006;
779.013855;0.4089186788;
777.9987793;0.4091657698;
776.9833374;0.4098456502;
776.0025024;0.4091627002;
774.9862061;0.4071753919;
774.0046997;0.4096078575;
772.9876709;0.4104936719;
772.0053101;0.4087665379;
770.9875488;0.4111213088;
770.0044556;0.4083949029;
768.9859009;0.4106343389;
768.0020752;0.4109410644;
766.9827881;0.4092557132;
765.9981689;0.4112569094;
765.0133667;0.4089852571;
763.9928589;0.4103641212;
763.0072632;0.4123884737;
761.9859619;0.4100594223;
760.9996338;0.4109871387;
760.0128784;0.4102129936;
758.9904785;0.4101063311;
758.0031128;0.4106618464;
757.0151978;0.4107493758;
755.9917603;0.4088720679;
755.0031738;0.4106068015;
754.0142822;0.4108664691;
752.9897461;0.4119385779;
752.000061;0.4116230309;
751.0100098;0.4106273651;
749.984375;0.4097401202;
748.9935913;0.4106592536;
748.0026245;0.4117194414;
747.0111694;0.411149919;
745.9839478;0.4097625315;
744.9918823;0.409645468;
743.9993286;0.4090806544;
743.0064697;0.4099790454;
742.0133057;0.4093568325;
740.9842529;0.4099874496;
739.9903564;0.4102317095;
738.9960938;0.4085054696;
738.0015869;0.4086190164;
737.0065308;0.4083684087;
736.0112305;0.4087589085;
735.015625;0.4072516859;
733.9840088;0.4074381292;
732.9876709;0.4067108333;
731.9909668;0.4070589244;
730.9938965;0.4062980413;
729.996582;0.4043061435;
728.9987793;0.405452162;
728.0007324;0.4050284624;
727.0023193;0.4041568637;
726.00354;0.4055311382;
725.0043945;0.4058145583;
724.0050049;0.4066157043;
723.005188;0.4044252336;
722.0050049;0.4051833451;
721.0045166;0.4055032432;
720.0037231;0.4050658345;
719.0025635;0.4052612185;
718.0010986;0.4057848155;
716.9992676;0.4073185027;
715.9970093;0.4079756737;
714.9945679;0.406957984;
713.9916382;0.4098597467;
712.9884644;0.4093311131;
711.9849854;0.4100755155;
711.0169678;0.4118221998;
710.0127563;0.4123556912;
709.0081787;0.4141785502;
708.0033569;0.4147392511;
706.9981689;0.4158649445;
705.9926758;0.4165252745;
704.9867554;0.4197676778;
704.0165405;0.420299083;
703.0100708;0.4201607704;
702.0031738;0.4219658375;
700.9959717;0.4239455163;
699.9884644;0.4243874252;
699.0166016;0.4263100922;
698.0084839;0.4277600348;
696.999939;0.4293423593;
695.9912109;0.4312810004;
695.0180664;0.4312491119;
694.008606;0.4331109524;
692.9988403;0.4336769283;
691.9886475;0.434894681;
691.0143433;0.4355832934;
690.00354;0.4370309412;
688.9924927;0.4387218356;
688.0171509;0.4401465654;
687.0054321;0.4392874539;
685.9934082;0.440742135;
685.0172119;0.4412182271;
684.0044556;0.4420965612;
682.9915161;0.4442156553;
682.0144043;0.4423333108;
681.0006714;0.4433661997;
679.9866943;0.44595173;
679.008667;0.4465190768;
677.9941406;0.4442038536;
677.0154419;0.4483221769;
676.0001831;0.4492860138;
674.9846191;0.4479338229;
674.0050659;0.4504922032;
672.9888916;0.4480134249;
672.008728;0.4505133629;
670.9919434;0.4501435459;
670.0111084;0.4512273073;
668.9937134;0.4524532855;
668.0123901;0.4546573162;
666.9943237;0.4541037083;
666.0123291;0.4535316229;
664.9936523;0.4568950236;
664.0111084;0.456371963;
662.9918213;0.4572241008;
662.008606;0.4577597976;
660.9887695;0.4578441083;
660.0050049;0.458319366;
658.9844971;0.4587679505;
658.0001221;0.4602501988;
657.0155029;0.4616644382;
655.9940186;0.4612137675;
655.0088501;0.4634216428;
653.9868164;0.4619535208;
653.0009766;0.4661785364;
652.0148926;0.4643827081;
650.9920044;0.4670700133;
650.0053101;0.4666000307;
648.9817505;0.4684950411;
647.9945068;0.470042944;
647.006958;0.4693510234;
645.9825439;0.4707932472;
644.9943848;0.4722903967;
644.0059814;0.47309497;
643.0172729;0.4732865393;
641.9916992;0.472656548;
641.0023804;0.4745010138;
640.0128784;0.4753834903;
638.9863281;0.4767219126;
637.9962158;0.4777742922;
637.0057983;0.477565527;
636.0151367;0.4778496623;
634.9874878;0.4794932902;
633.9962158;0.4804591238;
633.0046997;0.4805091918;
632.0128784;0.4807447195;
630.9840088;0.4828533232;
629.9916382;0.4835033417;
628.9990234;0.4836521149;
628.0060425;0.4840666056;
627.0128784;0.4853359461;
625.982605;0.4864875376;
624.9887695;0.4872144163;
623.994812;0.4873452187;
623.0004883;0.4878806472;
622.0059204;0.4885617197;
621.0109863;0.488370955;
620.0159302;0.4903067946;
618.9835815;0.4914523959;
617.987854;0.4902363718;
616.9919434;0.4926236868;
615.9957275;0.4923131466;
614.9991455;0.4926882386;
614.0024414;0.4920318425;
613.0054321;0.4940217137;
612.0080566;0.4947753251;
611.010498;0.4957248867;
610.0126953;0.4954627156;
609.0145264;0.4955381751;
608.0161743;0.4954806566;
607.0174561;0.4970109761;
605.9815674;0.4969518185;
604.9823608;0.4977363944;
603.9829102;0.4967190027;
602.9832153;0.4973705411;
601.9832153;0.495354861;
600.9829102;0.4976499081;
599.9824219;0.4984481335;
598.9816284;0.4983880222;
598.0177002;0.4975566566;
597.0163574;0.497351855;
596.0148315;0.4958878458;
595.0130005;0.4954699874;
594.0109253;0.4969451725;
593.0085449;0.4946702719;
592.0059814;0.4956305325;
591.0031128;0.4954979122;
589.999939;0.4949714839;
588.996582;0.4941396713;
587.9929199;0.4947818518;
586.9890137;0.4954461753;
585.9848022;0.4928980172;
585.0176392;0.4938573539;
584.0129395;0.4932952225;
583.0080566;0.4927634299;
582.0028076;0.4915907085;
580.9974365;0.4927115142;
579.9917603;0.4898735285;
578.9857788;0.4908925593;
578.0168457;0.490170449;
577.010437;0.490051806;
576.0037231;0.4897495806;
574.9967651;0.4890541732;
573.989563;0.4883105755;
572.9821167;0.4867867231;
572.0117188;0.4872714877;
571.0037842;0.4856958389;
569.9955444;0.4839109778;
568.9871826;0.4844391644;
568.0157471;0.4831085801;
567.006897;0.4821760058;
565.9976807;0.4819640219;
564.9882202;0.4813444316;
564.0158691;0.4801420569;
563.0059814;0.478305161;
561.9958496;0.4778774083;
560.9854736;0.4776314497;
560.012146;0.4780693054;
559.0012817;0.4754840434;
557.9901123;0.4749809802;
557.0161743;0.4749910831;
556.0045776;0.4731068909;
554.9926758;0.4719370008;
554.0180664;0.4713061154;
553.0057373;0.4709817469;
551.993103;0.4702244997;
551.0177612;0.4687157273;
550.0047607;0.4682647288;
548.991394;0.4670256078;
548.0153809;0.4669596255;
547.0015869;0.4669474661;
545.9876099;0.4655554593;
545.0108643;0.4650107622;
543.9963989;0.4650722146;
542.9816284;0.4639159143;
542.0042114;0.4632030725;
540.9890137;0.4625809491;
540.0112305;0.4632708728;
538.9955444;0.4630339444;
538.0172119;0.4620619118;
537.0011597;0.4625399709;
535.9847412;0.4622212052;
535.0058594;0.4615630209;
533.9889526;0.4615473747;
533.0095825;0.4617923498;
531.9922485;0.4607155025;
531.0124512;0.4612367451;
529.9946899;0.4606185555;
529.0144043;0.4612002671;
527.9962158;0.4621652663;
527.0155029;0.4614212513;
525.9967651;0.4617000818;
525.015686;0.4618218541;
523.996521;0.4621948004;
523.0149536;0.4614086151;
521.9953613;0.4612383246;
521.0133667;0.4611698687;
519.9932861;0.4610432386;
519.0108643;0.460858047;
517.9904175;0.4620126486;
517.0075073;0.4619980454;
515.9866333;0.4613399506;
515.0032959;0.4616978168;
513.9819336;0.4622270763;
512.99823;0.4613198042;
512.0142212;0.4620928168;
510.9921875;0.4616722763;
510.007843;0.4617892206;
508.9853821;0.4615267217;
508.0005798;0.4616543651;
507.0155334;0.4624537826;
505.9924622;0.4605002105;
505.007019;0.4615393579;
503.983429;0.4610887766;
502.9976196;0.4613718092;
502.0116272;0.4618337154;
