muestra1;;
Long.de onda (nm);Abs;
598.9816284;0.4280847013;
598.0177002;0.4278007746;
597.0163574;0.4276615083;
596.0148315;0.4283766747;
595.0130005;0.4253185093;
594.0109253;0.426033169;
593.0085449;0.4261157811;
592.0059814;0.4254242182;
591.0031128;0.4266816974;
589.999939;0.4265657365;
588.996582;0.4246878624;
587.9929199;0.4261480868;
586.9890137;0.425919652;
585.9848022;0.4249070287;
585.0176392;0.4250119328;
584.0129395;0.4251596034;
583.0080566;0.4254674911;
582.0028076;0.4238101542;
580.9974365;0.4249560535;
579.9917603;0.4225419462;
578.9857788;0.4243372679;
578.0168457;0.4238128662;
577.010437;0.4245034754;
576.0037231;0.4225299954;
574.9967651;0.4217106998;
573.989563;0.4223594666;
572.9821167;0.4211172163;
572.0117188;0.4202932119;
571.0037842;0.4199861586;
569.9955444;0.4180655479;
568.9871826;0.4182777703;
568.0157471;0.4178041518;
567.006897;0.417727828;
565.9976807;0.416380465;
564.9882202;0.4155553281;
564.0158691;0.4140461087;
563.0059814;0.4144464433;
561.9958496;0.4141818881;
560.9854736;0.4127252698;
560.012146;0.4118219614;
559.0012817;0.4112243652;
557.9901123;0.409689337;
557.0161743;0.4090011716;
556.0045776;0.4085098207;
554.9926758;0.4082080126;
554.0180664;0.4071016908;
553.0057373;0.4056992531;
551.993103;0.4057728648;
551.0177612;0.4043736458;
550.0047607;0.4037993252;
548.991394;0.40326038;
548.0153809;0.4030092657;
547.0015869;0.401663661;
545.9876099;0.4011912346;
545.0108643;0.4008276761;
543.9963989;0.4002836645;
542.9816284;0.4001098573;
542.0042114;0.3982729018;
540.9890137;0.3978175819;
540.0112305;0.3984311819;
538.9955444;0.39790079;
538.0172119;0.39844504;
537.0011597;0.3970577419;
535.9847412;0.3974806666;
535.0058594;0.3978530765;
533.9889526;0.3970486224;
533.0095825;0.3961889446;
531.9922485;0.3973531723;
531.0124512;0.3968491852;
529.9946899;0.3975821137;
529.0144043;0.3958170414;
527.9962158;0.3956428766;
527.0155029;0.3972789943;
525.9967651;0.395972997;
525.015686;0.3952309489;
523.996521;0.3959712684;
523.0149536;0.3952458501;
521.9953613;0.3955850303;
521.0133667;0.3957456648;
519.9932861;0.3951255381;
519.0108643;0.3952778578;
517.9904175;0.3955008388;
517.0075073;0.395332098;
515.9866333;0.3950075507;
515.0032959;0.3954108059;
513.9819336;0.395163238;
512.99823;0.3947649002;
512.0142212;0.3951303661;
510.9921875;0.3949183822;
510.007843;0.3945900202;
508.9853821;0.3949991465;
508.0005798;0.3949169219;
507.0155334;0.3942709267;
505.9924622;0.3953030407;
505.007019;0.3942834735;
503.983429;0.3941279054;
502.9976196;0.3940411508;
502.0116272;0.393409878;
500.9873657;0.393445015;
500.0009155;0.3934074044;
499.0141907;0.393501699;
497.9894104;0.3934111893;
497.0023499;0.3930782676;
496.0150146;0.392721653;
494.989563;0.39299196;
494.0018005;0.3939948082;
493.013916;0.3942283988;
491.9878235;0.3925080895;
490.9994812;0.3931247294;
490.0109558;0.3937735558;
488.9842224;0.3934538066;
487.9953308;0.3934834898;
487.0062256;0.3933233619;
486.0169373;0.3941609859;
484.9893188;0.3953925073;
483.9996033;0.3933332264;
483.0097046;0.3948282301;
481.9814453;0.3963320255;
480.9911804;0.3957948983;
480.0006104;0.3982159495;
479.0099182;0.3988044858;
478.0190125;0.3992752731;
476.9897766;0.4002748728;
475.9984741;0.4017475247;
475.007019;0.4035837352;
474.0152893;0.4051798284;
472.98526;0.4064175785;
471.9931946;0.4073339701;
471.0009155;0.4089457095;
470.0084534;0.4099877477;
469.0158386;0.4122017622;
467.9847412;0.413454026;
466.9916687;0.4154122472;
465.9984436;0.4168602228;
465.0049744;0.4178553224;
464.0113831;0.4198617041;
463.0175781;0.4212684333;
461.9853821;0.4230625927;
460.9911804;0.4247334898;
459.9967957;0.4248073399;
459.0022278;0.4271218181;
458.0074463;0.4292970598;
457.0125427;0.4303642809;
456.0174255;0.4317787886;
454.9838257;0.4338099957;
453.9883423;0.4351377487;
452.9925842;0.4362007678;
451.9967651;0.4372068644;
451.0007019;0.4390777946;
450.0044556;0.4408202469;
449.0079956;0.4416302741;
448.0114441;0.4429610968;
447.0146484;0.4441181123;
446.0176392;0.4457981586;
444.9820862;0.4470823705;
443.9847717;0.4484560192;
442.9872742;0.4492532015;
441.989502;0.4512623549;
440.9916382;0.4518203735;
439.9936218;0.4534550607;
438.9953613;0.4552900493;
437.9969177;0.4561569095;
436.9983215;0.4571454227;
435.9995422;0.4578611553;
435.0005493;0.4590606391;
434.0014343;0.4598501325;
433.0021667;0.4608031511;
432.0026855;0.4611602426;
431.0029907;0.4626679122;
430.0031433;0.4635180831;
429.0031433;0.4636519253;
428.0029297;0.4647807479;
427.0025635;0.4646762013;
426.0020142;0.4637007117;
425.0013428;0.4652451575;
424.0004272;0.4654211998;
