0.583039 0.572664 0.306684 1.919337 -6727.251389
0.586039 0.571083 0.308140 1.918412 -6727.268147
0.589039 0.569507 0.309587 1.917483 -6727.284728
0.592039 0.567936 0.311026 1.916550 -6727.301133
0.595040 0.566369 0.312455 1.915613 -6727.317364
0.598040 0.564808 0.313876 1.914671 -6727.333426
0.601040 0.563251 0.315288 1.913725 -6727.349319
0.604040 0.561699 0.316691 1.912775 -6727.365048
0.607040 0.560152 0.318086 1.911821 -6727.380613
0.610041 0.558610 0.319471 1.910862 -6727.396018
0.613041 0.557073 0.320848 1.909900 -6727.411265
0.616041 0.555540 0.322216 1.908933 -6727.426356
0.619041 0.554012 0.323574 1.907962 -6727.441294
0.622041 0.552489 0.324924 1.906987 -6727.456080
0.625042 0.550970 0.326266 1.906009 -6727.470717
0.628042 0.549457 0.327598 1.905026 -6727.485207
0.631042 0.547948 0.328921 1.904039 -6727.499553
0.634042 0.546443 0.330235 1.903048 -6727.513755
0.637042 0.544944 0.331540 1.902053 -6727.527817
0.640043 0.543449 0.332837 1.901055 -6727.541740
0.643043 0.541958 0.334124 1.900052 -6727.555526
0.646043 0.540472 0.335402 1.899046 -6727.569177
0.649043 0.538991 0.336672 1.898036 -6727.582694
0.652043 0.537514 0.337932 1.897022 -6727.596081
0.655044 0.536042 0.339184 1.896005 -6727.609338
0.658044 0.534574 0.340426 1.894983 -6727.622468
0.661044 0.533111 0.341659 1.893958 -6727.635471
0.664044 0.531653 0.342884 1.892929 -6727.648350
0.667044 0.530199 0.344099 1.891897 -6727.661107
0.670045 0.528749 0.345305 1.890861 -6727.673743
0.673045 0.527304 0.346503 1.889821 -6727.686259
0.676045 0.525863 0.347691 1.888778 -6727.698658
0.679045 0.524427 0.348870 1.887732 -6727.710941
0.682045 0.522995 0.350040 1.886681 -6727.723109
0.685046 0.521567 0.351202 1.885628 -6727.735164
0.688046 0.520144 0.352354 1.884571 -6727.747107
0.691046 0.518726 0.353497 1.883510 -6727.758941
0.694046 0.517311 0.354631 1.882446 -6727.770665
0.697046 0.515901 0.355757 1.881379 -6727.782282
0.700047 0.514495 0.356873 1.880308 -6727.793794
0.703047 0.513094 0.357980 1.879234 -6727.805200
0.706047 0.511697 0.359078 1.878157 -6727.816504
0.709047 0.510304 0.360167 1.877076 -6727.827706
0.712047 0.508915 0.361248 1.875992 -6727.838807
0.715048 0.507531 0.362319 1.874905 -6727.849808
0.718048 0.506151 0.363382 1.873815 -6727.860712
0.721048 0.504775 0.364435 1.872722 -6727.871519
0.724048 0.503403 0.365479 1.871625 -6727.882230
0.727048 0.502035 0.366515 1.870526 -6727.892846
0.730049 0.500672 0.367542 1.869423 -6727.903370
0.733049 0.499313 0.368559 1.868317 -6727.913801
0.736049 0.497958 0.369568 1.867208 -6727.924141
0.739049 0.496607 0.370568 1.866097 -6727.934392
0.742049 0.495260 0.371559 1.864982 -6727.944553
0.745050 0.493917 0.372542 1.863864 -6727.954627
0.748050 0.492578 0.373515 1.862744 -6727.964614
0.751050 0.491244 0.374480 1.861620 -6727.974516
0.754050 0.489913 0.375435 1.860494 -6727.984333
0.757050 0.488586 0.376382 1.859364 -6727.994066
0.760051 0.487264 0.377320 1.858232 -6728.003717
0.763051 0.485945 0.378250 1.857098 -6728.013286
0.766051 0.484631 0.379170 1.855960 -6728.022775
0.769051 0.483320 0.380082 1.854820 -6728.032184
0.772051 0.482014 0.380985 1.853677 -6728.041514
0.775052 0.480711 0.381880 1.852531 -6728.050766
0.778052 0.479413 0.382765 1.851383 -6728.059942
0.781052 0.478118 0.383643 1.850232 -6728.069041
0.784052 0.476827 0.384511 1.849078 -6728.078066
0.787052 0.475540 0.385371 1.847922 -6728.087016
0.790053 0.474257 0.386222 1.846763 -6728.095892
0.793053 0.472978 0.387064 1.845602 -6728.104696
0.796053 0.471703 0.387898 1.844438 -6728.113429
0.799053 0.470431 0.388723 1.843272 -6728.122090
0.802053 0.469164 0.389540 1.842103 -6728.130681
0.805054 0.467900 0.390348 1.840932 -6728.139203
0.808054 0.466640 0.391148 1.839758 -6728.147657
0.811054 0.465384 0.391939 1.838582 -6728.156042
0.814054 0.464131 0.392722 1.837404 -6728.164361
0.817054 0.462883 0.393496 1.836224 -6728.172613
0.820055 0.461638 0.394262 1.835041 -6728.180800
0.823055 0.460397 0.395020 1.833856 -6728.188922
0.826055 0.459159 0.395769 1.832668 -6728.196980
0.829055 0.457926 0.396510 1.831479 -6728.204974
0.832055 0.456696 0.397242 1.830287 -6728.212906
0.835056 0.455470 0.397966 1.829093 -6728.220775
0.838056 0.454247 0.398682 1.827897 -6728.228584
0.841056 0.453028 0.399389 1.826699 -6728.236331
0.844056 0.451813 0.400089 1.825498 -6728.244019
0.847056 0.450601 0.400780 1.824296 -6728.251647
0.850057 0.449393 0.401463 1.823091 -6728.259216
0.853057 0.448189 0.402137 1.821885 -6728.266728
0.856057 0.446988 0.402804 1.820676 -6728.274181
0.859057 0.445791 0.403462 1.819466 -6728.281578
0.862057 0.444597 0.404112 1.818253 -6728.288919
0.865058 0.443407 0.404755 1.817039 -6728.296204
0.868058 0.442220 0.405389 1.815823 -6728.303434
0.871058 0.441038 0.406015 1.814605 -6728.310609
0.874058 0.439858 0.406633 1.813385 -6728.317730
0.877058 0.438682 0.407243 1.812163 -6728.324798
0.880059 0.437510 0.407845 1.810939 -6728.331813
0.883059 0.436341 0.408439 1.809714 -6728.338776
0.886059 0.435175 0.409026 1.808487 -6728.345687
0.889059 0.434013 0.409604 1.807258 -6728.352547
0.892059 0.432855 0.410175 1.806027 -6728.359356
0.895060 0.431700 0.410738 1.804795 -6728.366115
0.898060 0.430548 0.411293 1.803561 -6728.372824
0.901060 0.429400 0.411840 1.802325 -6728.379484
0.904060 0.428255 0.412379 1.801088 -6728.386095
0.907060 0.427114 0.412911 1.799849 -6728.392658
0.910061 0.425976 0.413435 1.798609 -6728.399174
0.913061 0.424841 0.413952 1.797367 -6728.405642
0.916061 0.423710 0.414460 1.796124 -6728.412064
0.919061 0.422582 0.414962 1.794879 -6728.418439
0.922061 0.421458 0.415455 1.793632 -6728.424768
0.925062 0.420336 0.415941 1.792384 -6728.431052
0.928062 0.419219 0.416420 1.791135 -6728.437292
0.931062 0.418104 0.416891 1.789884 -6728.443486
0.934062 0.416993 0.417355 1.788632 -6728.449637
0.937062 0.415885 0.417811 1.787378 -6728.455744
0.940063 0.414780 0.418259 1.786124 -6728.461808
0.943063 0.413678 0.418701 1.784867 -6728.467829
0.946063 0.412580 0.419135 1.783610 -6728.473808
0.949063 0.411485 0.419562 1.782351 -6728.479744
0.952063 0.410394 0.419981 1.781091 -6728.485640
0.955064 0.409305 0.420393 1.779830 -6728.491494
0.958064 0.408220 0.420798 1.778567 -6728.497307
0.961064 0.407138 0.421196 1.777304 -6728.503080
0.964064 0.406059 0.421586 1.776039 -6728.508813
0.967064 0.404983 0.421970 1.774773 -6728.514507
0.970065 0.403910 0.422346 1.773506 -6728.520161
0.973065 0.402841 0.422715 1.772238 -6728.525777
0.976065 0.401775 0.423077 1.770968 -6728.531354
0.979065 0.400712 0.423432 1.769698 -6728.536893
0.982065 0.399652 0.423780 1.768426 -6728.542394
0.985066 0.398595 0.424121 1.767154 -6728.547858
0.988066 0.397541 0.424456 1.765880 -6728.553284
0.991066 0.396490 0.424783 1.764606 -6728.558674
0.994066 0.395443 0.425103 1.763331 -6728.564028
0.997066 0.394398 0.425417 1.762054 -6728.569346
1.000067 0.393357 0.425723 1.760777 -6728.574628
1.003067 0.392318 0.426023 1.759499 -6728.579874
1.006067 0.391283 0.426317 1.758220 -6728.585086
1.009067 0.390251 0.426603 1.756940 -6728.590263
1.012067 0.389221 0.426883 1.755659 -6728.595405
1.015068 0.388195 0.427156 1.754378 -6728.600514
1.018068 0.387172 0.427422 1.753095 -6728.605588
1.021068 0.386151 0.427682 1.751812 -6728.610629
1.024068 0.385134 0.427935 1.750528 -6728.615637
1.027068 0.384120 0.428182 1.749244 -6728.620613
1.030069 0.383108 0.428422 1.747958 -6728.625555
1.033069 0.382100 0.428656 1.746672 -6728.630465
1.036069 0.381094 0.428883 1.745386 -6728.635344
1.039069 0.380092 0.429104 1.744098 -6728.640190
1.042069 0.379092 0.429318 1.742810 -6728.645005
1.045070 0.378095 0.429526 1.741521 -6728.649789
1.048070 0.377101 0.429728 1.740232 -6728.654542
1.051070 0.376111 0.429923 1.738942 -6728.659265
1.054070 0.375122 0.430112 1.737652 -6728.663957
1.057070 0.374137 0.430295 1.736361 -6728.668619
1.060071 0.373155 0.430472 1.735069 -6728.673251
1.063071 0.372176 0.430642 1.733777 -6728.677854
1.066071 0.371199 0.430807 1.732485 -6728.682428
1.069071 0.370225 0.430965 1.731192 -6728.686972
1.072071 0.369254 0.431117 1.729898 -6728.691488
1.075072 0.368286 0.431263 1.728605 -6728.695975
1.078072 0.367321 0.431403 1.727310 -6728.700434
1.081072 0.366358 0.431537 1.726016 -6728.704865
1.084072 0.365399 0.431665 1.724721 -6728.709268
1.087072 0.364442 0.431787 1.723425 -6728.713643
1.090073 0.363487 0.431903 1.722129 -6728.717991
1.093073 0.362536 0.432013 1.720833 -6728.722312
1.096073 0.361587 0.432118 1.719537 -6728.726607
1.099073 0.360641 0.432216 1.718240 -6728.730874
1.102073 0.359698 0.432309 1.716943 -6728.735115
1.105074 0.358758 0.432396 1.715646 -6728.739330
1.108074 0.357820 0.432478 1.714348 -6728.743519
1.111074 0.356885 0.432553 1.713050 -6728.747683
1.114074 0.355953 0.432623 1.711752 -6728.751820
1.117074 0.355023 0.432688 1.710454 -6728.755933
1.120075 0.354096 0.432746 1.709156 -6728.760020
1.123075 0.353172 0.432799 1.707858 -6728.764082
1.126075 0.352250 0.432847 1.706559 -6728.768120
1.129075 0.351331 0.432889 1.705260 -6728.772133
1.132075 0.350415 0.432926 1.703961 -6728.776122
1.135076 0.349502 0.432957 1.702662 -6728.780087
1.138076 0.348590 0.432982 1.701363 -6728.784028
1.141076 0.347682 0.433003 1.700064 -6728.787946
1.144076 0.346776 0.433017 1.698765 -6728.791839
1.147076 0.345873 0.433027 1.697466 -6728.795710
1.150077 0.344973 0.433031 1.696167 -6728.799557
1.153077 0.344075 0.433030 1.694868 -6728.803382
1.156077 0.343179 0.433024 1.693568 -6728.807183
1.159077 0.342286 0.433012 1.692269 -6728.810963
1.162077 0.341396 0.432996 1.690970 -6728.814719
1.165078 0.340508 0.432974 1.689671 -6728.818454
1.168078 0.339623 0.432947 1.688372 -6728.822167
1.171078 0.338740 0.432915 1.687073 -6728.825857
1.174078 0.337860 0.432878 1.685775 -6728.829526
1.177078 0.336983 0.432835 1.684476 -6728.833174
1.180079 0.336108 0.432788 1.683178 -6728.836800
1.183079 0.335235 0.432736 1.681879 -6728.840405
1.186079 0.334365 0.432679 1.680581 -6728.843989
1.189079 0.333497 0.432616 1.679283 -6728.847553
1.192079 0.332632 0.432549 1.677986 -6728.851095
1.195080 0.331770 0.432478 1.676688 -6728.854617
1.198080 0.330909 0.432401 1.675391 -6728.858119
1.201080 0.330052 0.432319 1.674094 -6728.861601
1.204080 0.329196 0.432233 1.672797 -6728.865063
1.207080 0.328344 0.432142 1.671500 -6728.868504
1.210081 0.327493 0.432046 1.670204 -6728.871926
1.213081 0.326645 0.431945 1.668908 -6728.875329
1.216081 0.325800 0.431840 1.667613 -6728.878712
1.219081 0.324957 0.431730 1.666317 -6728.882076
1.222081 0.324116 0.431616 1.665022 -6728.885421
1.225082 0.323278 0.431497 1.663728 -6728.888747
1.228082 0.322442 0.431373 1.662434 -6728.892054
1.231082 0.321608 0.431245 1.661140 -6728.895342
1.234082 0.320777 0.431113 1.659846 -6728.898612
1.237082 0.319948 0.430975 1.658553 -6728.901863
1.240083 0.319121 0.430834 1.657261 -6728.905097
1.243083 0.318297 0.430688 1.655969 -6728.908312
1.246083 0.317475 0.430538 1.654677 -6728.911509
1.249083 0.316656 0.430383 1.653386 -6728.914688
1.252083 0.315839 0.430224 1.652095 -6728.917850
1.255084 0.315024 0.430060 1.650805 -6728.920994
1.258084 0.314212 0.429893 1.649515 -6728.924121
1.261084 0.313401 0.429721 1.648226 -6728.927230
1.264084 0.312593 0.429545 1.646937 -6728.930323
1.267084 0.311788 0.429364 1.645649 -6728.933398
1.270085 0.310984 0.429180 1.644361 -6728.936456
1.273085 0.310183 0.428991 1.643074 -6728.939498
1.276085 0.309385 0.428799 1.641788 -6728.942523
1.279085 0.308588 0.428602 1.640502 -6728.945531
1.282085 0.307794 0.428401 1.639216 -6728.948523
1.285086 0.307002 0.428196 1.637932 -6728.951499
1.288086 0.306212 0.427987 1.636648 -6728.954458
1.291086 0.305424 0.427774 1.635364 -6728.957401
1.294086 0.304639 0.427557 1.634082 -6728.960329
1.297086 0.303856 0.427336 1.632799 -6728.963241
1.300087 0.303075 0.427112 1.631518 -6728.966137
1.303087 0.302296 0.426883 1.630237 -6728.969017
1.306087 0.301520 0.426651 1.628957 -6728.971882
1.309087 0.300745 0.426414 1.627678 -6728.974732
1.312087 0.299973 0.426174 1.626399 -6728.977566
1.315088 0.299203 0.425931 1.625121 -6728.980385
1.318088 0.298436 0.425683 1.623844 -6728.983189
1.321088 0.297670 0.425432 1.622568 -6728.985979
1.324088 0.296906 0.425177 1.621292 -6728.988753
1.327088 0.296145 0.424918 1.620017 -6728.991513
1.330089 0.295386 0.424656 1.618743 -6728.994258
1.333089 0.294629 0.424390 1.617470 -6728.996989
1.336089 0.293874 0.424120 1.616198 -6728.999705
1.339089 0.293121 0.423847 1.614926 -6729.002407
1.342089 0.292370 0.423571 1.613655 -6729.005095
1.345090 0.291622 0.423291 1.612385 -6729.007768
1.348090 0.290875 0.423007 1.611116 -6729.010428
1.351090 0.290131 0.422720 1.609848 -6729.013074
1.354090 0.289388 0.422430 1.608581 -6729.015706
1.357090 0.288648 0.422136 1.607314 -6729.018324
1.360091 0.287910 0.421838 1.606049 -6729.020929
1.363091 0.287174 0.421538 1.604784 -6729.023521
1.366091 0.286440 0.421234 1.603520 -6729.026098
1.369091 0.285708 0.420926 1.602257 -6729.028663
1.372091 0.284978 0.420616 1.600995 -6729.031214
1.375092 0.284250 0.420302 1.599734 -6729.033753
1.378092 0.283524 0.419985 1.598474 -6729.036278
1.381092 0.282800 0.419664 1.597215 -6729.038790
1.384092 0.282079 0.419341 1.595957 -6729.041290
1.387092 0.281359 0.419014 1.594700 -6729.043776
1.390093 0.280641 0.418684 1.593444 -6729.046250
1.393093 0.279925 0.418351 1.592189 -6729.048712
1.396093 0.279211 0.418015 1.590935 -6729.051161
1.399093 0.278500 0.417676 1.589681 -6729.053597
1.402093 0.277790 0.417334 1.588429 -6729.056021
1.405094 0.277082 0.416988 1.587178 -6729.058433
1.408094 0.276376 0.416640 1.585928 -6729.060833
1.411094 0.275672 0.416289 1.584679 -6729.063221
1.414094 0.274970 0.415935 1.583431 -6729.065596
1.417094 0.274270 0.415578 1.582185 -6729.067960
1.420095 0.273572 0.415218 1.580939 -6729.070312
1.423095 0.272876 0.414855 1.579694 -6729.072652
1.426095 0.272182 0.414489 1.578451 -6729.074981
1.429095 0.271490 0.414120 1.577208 -6729.077298
1.432095 0.270800 0.413749 1.575967 -6729.079603
1.435096 0.270111 0.413375 1.574727 -6729.081897
1.438096 0.269425 0.412998 1.573488 -6729.084180
1.441096 0.268740 0.412618 1.572250 -6729.086451
1.444096 0.268058 0.412235 1.571013 -6729.088711
1.447096 0.267377 0.411850 1.569777 -6729.090960
1.450097 0.266698 0.411462 1.568543 -6729.093198
1.453097 0.266021 0.411071 1.567310 -6729.095425
1.456097 0.265346 0.410678 1.566077 -6729.097641
1.459097 0.264673 0.410282 1.564846 -6729.099847
1.462097 0.264001 0.409884 1.563617 -6729.102041
1.465098 0.263332 0.409483 1.562388 -6729.104225
1.468098 0.262664 0.409079 1.561161 -6729.106398
1.471098 0.261998 0.408673 1.559935 -6729.108561
1.474098 0.261334 0.408265 1.558710 -6729.110713
1.477098 0.260672 0.407854 1.557486 -6729.112854
1.480099 0.260012 0.407440 1.556264 -6729.114986
1.483099 0.259353 0.407024 1.555043 -6729.117107
1.486099 0.258696 0.406605 1.553823 -6729.119218
1.489099 0.258042 0.406185 1.552604 -6729.121318
1.492099 0.257389 0.405761 1.551387 -6729.123409
1.495100 0.256737 0.405336 1.550171 -6729.125490
1.498100 0.256088 0.404908 1.548956 -6729.127560
1.501100 0.255440 0.404477 1.547742 -6729.129621
1.504100 0.254794 0.404045 1.546530 -6729.131672
1.507100 0.254150 0.403610 1.545319 -6729.133713
1.510101 0.253508 0.403173 1.544110 -6729.135745
1.513101 0.252867 0.402733 1.542901 -6729.137767
1.516101 0.252228 0.402292 1.541694 -6729.139779
1.519101 0.251591 0.401848 1.540489 -6729.141782
1.522101 0.250956 0.401402 1.539285 -6729.143775
1.525102 0.250323 0.400954 1.538082 -6729.145759
1.528102 0.249691 0.400503 1.536880 -6729.147734
1.531102 0.249061 0.400051 1.535680 -6729.149699
1.534102 0.248432 0.399596 1.534481 -6729.151655
1.537102 0.247806 0.399140 1.533283 -6729.153602
1.540103 0.247181 0.398681 1.532087 -6729.155540
1.543103 0.246558 0.398220 1.530893 -6729.157469
1.546103 0.245936 0.397758 1.529699 -6729.159389
1.549103 0.245316 0.397293 1.528507 -6729.161300
1.552103 0.244698 0.396826 1.527317 -6729.163202
